material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),in_training_set,verified_perovskite,K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95
JVASP-133940,BaSiO3,5,77.71935303774106,4.559698340559751,True,False,105.48630290238576,45.855061958925816,1.9539306073532365,0.055650335563082916,0.023143788710976124,6.556415895444755,5.975934624613295,6.5461815203468525,7.1469265086191225
JVASP-49953,CaHfO3,20,255.5645439580165,6.928090770310592,False,True,184.246947067186,87.70613235192764,2.1171222036517414,0.06796939585221626,0.08252811166966045,4.434837016466664,2.791083682873843,4.437846750007575,7.168226143654289
JVASP-96052,CoGeO3,20,222.7548271815051,5.354502451522598,False,True,164.65042167688688,78.04738254252143,2.063328981046952,0.1090697769536694,0.11453299513465125,4.269051503191908,2.558481475969341,4.3188669091339875,7.196852066094812
JVASP-121669,AlVO3,20,192.96927064278728,4.334309511676908,False,True,184.94020590713995,100.30484515389553,2.044343910227912,0.05833535125888986,0.027290568056977337,6.695601277392167,6.224994110106117,6.694279311159808,7.212063502630259
JVASP-173514,LaInO3,20,286.580257748382,6.993093312306034,False,True,172.8203212681825,89.97584229636054,2.0268545050862707,0.04161407659978971,0.04897544714883827,5.203724207439869,3.6856372088893554,5.192723249093197,7.223254849023893
JVASP-47056,CoSnO3,20,225.74598737741692,6.639078839291786,True,True,178.0562057687414,83.67836457126448,2.139746365651483,0.09178082579738849,0.10929751508249153,3.9613198895721005,2.1270450260950082,3.9964045328274365,7.223447681841651
JVASP-137231,VCrO3,20,200.4927723812908,5.000375620963452,False,True,190.22144353515762,96.56929964633123,2.0591495225622585,0.06791403551397383,0.04948623971253999,5.885696576951297,4.810432954424595,5.91394673054874,7.231287224542778
JVASP-49581,YCoO3,20,208.73331835264622,6.231787029280181,False,True,192.1091397532511,95.59000475610667,2.133749959856734,0.08979335845695201,0.07982980113179784,4.886476983754171,3.277465329265538,4.870202476581667,7.232886998601708
JVASP-44915,VCrO3,20,195.70017451094714,5.12283228004327,False,True,193.9973852650974,101.70343541728906,2.0505973011997374,0.06345870313590399,0.03622897494444533,6.283236955194462,5.433223540789838,6.294996076602063,7.23313724708515
JVASP-167169,LaErO3,20,300.7982798945674,7.820536081445093,False,True,175.4513797238683,82.29933627468692,2.027144673138142,0.05251603186709245,0.07886416209877356,4.382606314530621,2.533556610315676,4.308310122527113,7.2441181827777426
JVASP-88674,AgSbO3,20,280.3768952089154,6.576996773148548,False,True,155.45504573689163,72.99247185702833,2.1654847868087086,0.12167401430466823,0.12850869466725054,3.3969352675091837,1.626394398149914,3.4998405249477815,7.250821790931866
JVASP-154994,YMnO3,20,225.18011538192656,5.658781962530791,False,True,191.6729974799004,94.80960506906314,2.132392274431885,0.07362597246825443,0.06620207684515554,5.202697604380524,3.7393252261347873,5.1984264761479935,7.253143569085889
JVASP-169615,CoPbO3,10,128.92544458822223,8.091924070347444,False,True,156.70993931642897,68.5802846863615,2.0834305721189943,0.06298355867486692,0.08716252544247256,4.680723835067481,2.911901513252882,4.697148046438663,7.300930211319578
JVASP-164329,PrScO3,20,265.0037964462686,5.861600440976452,False,True,195.9960169668714,100.13186013430237,2.1054998306938555,0.04965069435172088,0.03632449034495739,6.012943436655856,4.93416143151394,6.009540935770641,7.351067773954427
JVASP-11794,BaMnO3,10,139.18234770628678,5.733004389176238,True,True,149.16120647339048,67.87337590833894,2.03430168275254,0.024960216272644744,0.04296821982132629,5.89451401561566,4.714529758205152,5.868751393604845,7.353425877679446
JVASP-11820,BaNiO3,10,135.24937360776178,5.991930432421726,True,True,148.06268171826648,67.97951621725736,2.0285107945394727,0.019891739499093047,0.0411266877851749,5.756456092179091,4.42657658147049,5.729520817220407,7.366679103707762
JVASP-50068,TmBiO3,10,152.10477036099235,9.299443525406689,False,True,171.69564363170664,84.34601537895027,2.0762244366152154,0.06582052852025523,0.023073544284852636,6.321052141110417,5.373545182551666,6.315199435954073,7.392536144429508
JVASP-44658,AlCoO3,20,190.98154679082882,4.657364270277617,True,True,174.8503687154933,88.48891782032803,2.0640842347725683,0.09995260196275647,0.08234139713545333,5.2379951786299275,3.6584308875098586,5.2430744206458595,7.40053381848606
JVASP-21085,BaRuO3,15,210.32587119469602,6.7833369625402975,True,True,181.06427314771003,91.92434073563135,2.1428252000653933,0.062485224363433886,0.0434679731888347,5.847836306776086,4.6124761134997225,5.84234855784823,7.402267632112544
JVASP-49633,AlCrO3,20,186.40456788231256,4.5245316292313245,False,True,183.27664489489717,97.34789153222107,2.0514570711225475,0.05985058736000027,0.044433397926630716,6.152972220083614,5.064457329767384,6.17211509575564,7.4190280527724655
JVASP-11789,BaNiO3,10,135.24855887738735,5.991966527502999,True,True,148.0386712199962,67.95613967641992,2.028518584305799,0.01985324326742293,0.041114025264601374,5.7534359805172475,4.4963167150184935,5.7089229674765525,7.449157947526448
JVASP-151578,LaTlO3,10,155.34349487875306,8.365297836918902,False,True,161.83421285668553,75.10851040745608,2.0760338345986016,0.08487780114811716,0.036346918786823924,5.647098228655634,4.2636296282689345,5.649927638127057,7.459923689960189
JVASP-143125,FeSnO3,20,231.13412432872647,6.395564213401369,False,True,184.33102421201778,88.22757938619644,2.1355589828848083,0.08723573603122821,0.09686113693024968,4.4207960081083435,2.6489685604465856,4.434316989402016,7.4666468612058665
JVASP-21250,CaSiO3,20,186.71448271427494,4.132320928898509,True,True,135.49088847381577,68.75298503385292,2.0356106563781977,0.04752048453526783,0.08681199837739235,3.8879442837320983,2.089546088744739,3.883727284606391,7.471789896427328
JVASP-21226,ScAlO3,20,189.53819161409498,4.203012213667824,True,True,189.77809152986063,97.54539039328847,2.1090237047374645,0.0680537892941658,0.047404067776499526,6.083600075011082,4.926561134361736,6.091846657293332,7.5188556003863125
JVASP-9426,LiTaO3,10,106.87230880919854,7.330237674433842,True,True,175.78617094571854,86.84941882343657,2.1214311311836824,0.04392633694464767,0.03901982971901124,6.321443491011736,5.301817259127705,6.3159960374686905,7.519210231635506
JVASP-111631,MnVO3,20,198.37836046690003,5.152175001515719,False,True,183.44822979073575,87.5372686505598,2.141203615636909,0.08577982300972264,0.09217063672872877,4.600278345619825,2.736996224895778,4.611841250462785,7.5436738231669915
JVASP-137750,TiCrO3,20,201.56876424965878,4.872371299100552,False,True,191.31485466967837,87.44129714514524,2.155688418066681,0.07034917573163703,0.0855331712644306,4.684041178155414,2.92754064764727,4.664108923037183,7.545700877628746
JVASP-11570,YBiO3,10,166.89362888535817,6.882882784596161,False,True,170.1394324682386,68.70123869008648,2.0631701553341104,0.15795008940118527,0.04651942718758988,5.66686357669449,4.1213920415452705,5.70063883881009,7.547434701279232
JVASP-155001,LaTmO3,20,297.4284184515013,7.946553392819335,False,True,170.9099485826278,88.36755471296469,2.0408712497129615,0.03413985218323729,0.06612890527567719,4.744078793380328,2.8970964088470654,4.677254489338904,7.556212401398881
JVASP-4480,CaSiO3,20,186.71448272491105,4.1323209286631135,True,True,135.49089777152378,68.75298503385292,2.0356107040492035,0.0475204611264109,0.08681199837739235,3.8879441046966847,1.9947717596543784,3.840809964519828,7.56409649938767
JVASP-154902,YTiO3,20,231.8641796731805,5.293090942513708,True,True,188.22684732159556,87.50714264343861,2.138243337118758,0.06025376415973542,0.08320169308687704,4.795204579238984,2.973318285302447,4.762124480169625,7.57080880436828
JVASP-55791,TiFeO3,20,202.51517472818276,4.975838765500839,True,True,191.96513446572948,84.98849746390525,2.1573941320946277,0.07140980068525712,0.09262178841398193,4.443787084892549,2.6431572623219086,4.486543632938151,7.57248939270924
JVASP-162430,LaScO3,20,268.5860292521828,5.733907984513402,True,True,191.0691555074658,98.80585627976993,2.087189340458893,0.058740395092053956,0.04010735232937621,6.094694647993479,4.851979971739578,6.104178362843764,7.581782857180018
JVASP-143604,CaMnO3,20,222.32471000128265,4.272682802253094,True,True,173.8193051606004,88.14063282736018,2.0850338040907697,0.04773398544934025,0.05175073782532768,5.600089288627994,4.233344316900892,5.654903488103038,7.602664638427394
JVASP-49684,ZnCoO3,20,183.23487306423195,6.24723785958117,False,True,183.3704442042171,89.24059092160462,2.099915009262146,0.11107876598170881,0.10925981276267864,4.362481553686413,2.5384749681984706,4.28047869795466,7.606473264405619
JVASP-54774,SbHO3,20,290.5682656914395,3.9035762758729433,False,True,141.43846408547972,72.76749813302318,2.1443405873686636,0.12094010523996657,0.0967135904244492,4.5268818362255585,2.701808034477714,4.4831761964386,7.648628979940734
JVASP-19343,MgTiO3,20,200.59467940281397,3.979114752474952,True,True,187.87788548783772,87.25057176233301,2.145218695643661,0.05303095867750089,0.06795139391919623,5.210317332931406,3.5733903230235193,5.218944780768184,7.671139877198793
JVASP-166155,ScMnO3,20,192.56209234796177,5.101330208680604,False,True,191.1347860683053,95.89844457197437,2.126934230402414,0.08282938552222875,0.07116098058679116,5.318174904548571,3.630476482548345,5.312104149653104,7.690125420252594
JVASP-43960,HgBiO3,10,154.0328952396922,9.865561974001444,False,False,177.26967466296256,84.66074421766069,2.0023840779787703,0.13628908370958043,0.033684044760481015,6.674282657899446,5.773392202645464,6.670684707669537,7.738003868523972
JVASP-43448,AlCuO3,20,196.46153577416686,4.683408385053377,False,True,148.4844983376166,70.07633159434802,2.0495737624086945,0.10300720133435172,0.13143886904093655,3.7758198278266204,1.7444274220450848,3.7156601556222166,7.755952905807423
JVASP-46266,ScVO3,20,205.915042396629,4.641609137265539,True,True,192.5060274989902,96.91651364244292,2.123953795530784,0.07003416772807361,0.05675346146318121,5.809193241786434,4.401559218586959,5.8190044666509495,7.761095635631721
JVASP-108608,HoBiO3,10,155.57860680716286,9.006331391747455,False,True,179.8476621116073,75.14507235794878,2.066740296354658,0.10456460249182722,0.04717245658452304,5.511446647459156,3.9978816899265466,5.587457522555221,7.764988851176563
JVASP-56683,VCdO3,20,274.70955446111867,5.110213152681053,False,True,157.01667968448092,66.81160583636297,2.093121876033949,0.11630209691003096,0.15422057365651748,3.6109307593935482,1.6360075416137545,3.5438734048303755,7.7906400333475485
JVASP-50996,NbHO3,20,230.4578554929014,4.090141051167586,False,True,129.71168889741512,69.69375890717431,2.0249823347410296,0.14113116978472542,0.12140234701140956,4.3190797457741485,2.382480939747136,4.333878791724939,7.801903239725084
JVASP-50375,TbSmO3,20,297.5515341798204,7.975536675927754,False,True,176.85429265559,92.20650802516616,2.0371760805070096,0.04435236186791796,0.058329049905450486,5.065731211567974,3.3075647771584276,5.119046718142114,7.820709324855982
JVASP-46099,MgSnO3,20,225.9606337365919,5.614869741411333,False,True,188.87625653142388,91.59989777835126,2.1464285685349034,0.07034612278011565,0.0841076230233778,4.898650903011826,3.096425923284139,4.895095184356016,7.844933240378057
JVASP-50932,YBiO3,10,156.5941224454748,7.335583655215326,False,True,176.2237462638719,76.52560732548456,2.083255826370926,0.10655001474832458,0.03221319552937464,6.182339661345757,4.817018531809855,6.203173336452375,7.845304439680637
JVASP-142579,VCdO3,20,274.07757328283316,5.121996526602671,False,True,156.45629754497622,66.56611856776057,2.092817850510808,0.11661397127923182,0.15564827524910418,3.585253139751775,1.6024529440212396,3.525044891452354,7.8543092536815315
JVASP-112278,MnGeO3,20,240.30501999118917,4.853019123902771,True,True,159.38862301517187,75.05737141627202,2.048440594930346,0.11454868740629309,0.12212251020875714,4.402964644804455,2.3930412796866936,4.37939716596988,7.855077278038838
JVASP-57382,TiMnO3,20,207.91771917694683,4.817572663526595,True,True,186.50266285562344,84.18206513681186,2.1566853447695356,0.07241937057426855,0.09470717417844414,4.492647085973078,2.614102853341942,4.501464697346254,7.860786530282886
JVASP-46185,ScCoO3,20,188.1400202372094,5.362278733223275,False,True,190.783422401632,96.20914722417237,2.1209161287528095,0.09993297625126979,0.08561404161003681,5.202789399201333,3.4446900443135524,5.116655363621418,7.886451963022469
JVASP-49678,MgSnO3,20,225.9614154252045,5.6148503173882975,False,True,188.88222739043624,91.60541268911669,2.146424164644804,0.07034311105579663,0.08409514409645345,4.899125907792252,3.100036373523257,4.9590290513457935,7.886785875016938
JVASP-30197,BiSbO3,10,162.9203010104024,7.720465016424301,False,False,156.02223210223843,76.79984793917995,2.0919649851142226,0.09199507441579637,0.05368923508301274,6.071250825318348,4.6315687897266224,6.060480110756815,7.894882227470637
JVASP-43521,LuScO3,20,238.77207244875572,7.453023618747911,False,True,210.7593641113129,111.17610326702912,2.0903218649599444,0.052754700236012794,0.03609000987934134,6.1131202231026265,4.701107184464813,6.092700899062267,7.9091509320293465
JVASP-172195,VAgO3,20,289.8342928043416,4.739433617582691,False,False,98.38711376242422,46.61984619422134,2.036923822196456,0.21630858043329312,0.2157296293832046,2.3481106553541617,0.7738720729893291,2.430835612291067,7.913659401869647
JVASP-58344,BaPrO3,10,188.45194288377942,5.749183422579034,False,True,114.93279219462492,53.24424369229527,2.0996927645631165,0.05572583852277556,0.10409017915637664,4.235342307961054,2.2987521331603933,4.249298035953854,7.9570324519087166
JVASP-172935,SrNbO3,20,269.47774115429667,5.6327322868756875,True,True,174.77227095741253,86.25009539930107,2.1504780646148816,0.08184202250214306,0.08903392730427132,4.717742784005464,2.7886400905509166,4.799877366567761,7.96582413274808
JVASP-50910,ScTiO3,20,211.7184758939793,4.4179225684933945,False,True,192.16429649882582,89.21553543247525,2.1456439942395846,0.062296429146923654,0.07894075681566351,5.203425413332376,3.4067273132323086,5.269746336024477,8.012945809002064
JVASP-133634,ScCoO3,20,188.10142178817463,5.3633790738821965,False,True,190.7761259258422,96.21078455914639,2.1208541963919214,0.09994487462416286,0.08560745767063634,5.202348225400478,3.5141478759294578,5.250921628384129,8.034272113755955
JVASP-47059,ZnCoO3,20,203.86844090343646,5.614953600124011,False,True,170.22220374991602,76.9159359527413,2.078915247329469,0.10941751088194794,0.13688619765876528,3.902588956663373,1.8438107077368706,3.8693077070179838,8.045226108906169
JVASP-175881,ScMnO3,20,207.20955538313362,4.740721618388069,False,True,191.40467018148124,96.2761334426244,2.1199278712262757,0.08344388824779445,0.06988748619769078,5.726292623620712,4.118155886545103,5.7826837309511365,8.049827264106426
JVASP-10146,TiHgO3,10,117.3156474102176,8.392323661022862,False,True,178.22786669581444,87.53094949782331,2.127360422383276,0.05685086948355473,0.05072574965008497,6.1305824588432545,4.685867254610468,6.162934261499426,8.066654803136323
JVASP-50117,LuAlO3,10,113.39798654035677,7.320170970526452,False,False,172.65128778885872,86.07508006876112,2.110358107784466,0.06691717066862812,0.051946826205635475,6.435437560234621,5.129922369494611,6.463998987069607,8.069622204241817
JVASP-144011,ZrCrO3,20,237.57419977316385,5.3461269472129365,False,True,187.6430127010486,91.21559598260102,2.103966485867729,0.09105414102441954,0.08759025948811022,5.29258881659034,3.436322133646425,5.260712027280973,8.070313121924652
JVASP-59137,NdScO3,20,262.51562056391083,6.001523416029002,False,True,201.20088888244243,103.98314899184966,2.1026664472492467,0.04913916609655444,0.03933633390781961,6.284812305489433,4.974189370380237,6.2772886997234,8.081662771597724
JVASP-151615,LaFeO3,10,115.88944364952998,6.956520590130611,True,True,176.0022450198592,90.45682970553469,2.146128710337717,0.0444896742272471,0.027960277083839476,6.907001674326563,5.889877436173137,6.879129148171685,8.085748003046596
JVASP-45240,LiFeO3,20,182.2952921390573,4.036560465395206,False,True,171.8352895814505,88.62779134627972,2.0509022106849866,0.025527728530934605,0.04562505578953859,5.623547851697681,3.912877590875279,5.577916742292356,8.086413970754315
JVASP-151305,LaFeO3,10,115.88251276152582,6.956936656920671,True,True,176.00435258999596,90.45677177016306,2.146138615294124,0.04448036979848949,0.02795768176497077,6.906584487102002,5.847015548003504,6.851162931005339,8.089596097137745
JVASP-150815,LaGaO3,10,120.38559491426989,7.079561503439106,True,True,172.8832465322188,91.1723744183849,2.1360286218549596,0.06837941957817553,0.02938328877583861,7.08349029996145,6.163737865286461,7.065502582657706,8.09191722985199
JVASP-141026,LiFeO3,20,181.97881463521043,4.043580406605264,False,True,171.82871187775712,88.50693420477064,2.050768511286289,0.026319041322424092,0.045554654101453304,5.604834157931463,3.984504570993534,5.638022664855541,8.099299225441392
JVASP-151513,LaFeO3,10,115.89540768009891,6.956162604406383,True,True,176.0026395582896,90.45595240245153,2.146116356898351,0.0444998416284091,0.027962236135431577,6.907284717491685,5.8672238823355904,6.9017613610592425,8.100693793244405
JVASP-9400,LaGaO3,10,120.64320555601621,7.064444445053779,True,True,172.70612389994267,91.10167041864426,2.1349703766216885,0.06895010511900213,0.02971442429304696,7.095327510824302,6.182107611811566,7.103353675762068,8.11021830007835
JVASP-58343,BaPrO3,10,188.6799815172354,5.7422349592570106,False,True,114.16614643202409,63.09519640302621,2.1688529451792284,0.08987759291222062,0.09328269195615704,5.083468043771724,3.2512342077210166,5.093068425961959,8.11382409053574
JVASP-154986,NaTaO3,10,147.51684660798824,5.6718853501892355,True,False,147.66189893139023,66.65697260456609,2.0774230318353095,0.016240742519763325,0.04869842360923763,5.63324834545769,3.975152632861026,5.590183752965652,8.120380240615976
JVASP-151587,LaGaO3,10,120.38141260882655,7.079807462412097,True,True,172.89630298349172,91.17375919329187,2.136044317033381,0.06832739855345109,0.02936781843813484,7.0833458238745814,6.19688188052133,7.10716570865868,8.123905834722228
JVASP-174098,BaNiO3,10,134.62014148241096,6.019937497927891,True,True,149.9690115031792,70.09356847060874,2.026446091447336,0.022859630939817813,0.045222693234475565,6.013730970317041,4.372546901191466,6.023991100976602,8.126810201741554
JVASP-151461,LaCrO3,10,118.65471293484744,6.686669106162329,True,True,174.34932447196684,88.76797927668387,2.137205100081501,0.04350075941273938,0.02771032336206775,6.9660384484626565,5.919300900818501,6.944857879132425,8.128193390887777
JVASP-150799,LaFeO3,10,115.88683475068888,6.9566771985887215,True,True,176.00319714727317,90.45829465512095,2.1461376753011105,0.04448397906825872,0.027957011992693827,6.906976200877323,5.860985175507971,6.898480379135522,8.129043876365083
JVASP-150823,LaFeO3,10,115.88970341350523,6.95650499725748,True,True,176.0030683178927,90.45845191100639,2.146131792323072,0.044488399587901024,0.027956490302333974,6.907176934021556,5.849324260458573,6.924172220964983,8.134745363565811
JVASP-119352,VGeO3,20,248.28878741245677,4.590054963863882,False,True,183.0133297249998,84.69759298446549,2.1276020524365307,0.061991616282136876,0.08207971935251382,5.070714346383318,3.1542864801762134,5.032999833623414,8.141853966790897
JVASP-43446,AgRuO3,20,258.4082361260185,6.604324023474079,False,True,155.2404390676697,68.16877048402638,2.145787303642752,0.129434301872029,0.17635169890334107,3.0408490144438285,1.1296223777995313,2.9911615811887273,8.142729075377872
JVASP-167985,LaGaO3,10,120.39166106194887,7.079204787158233,True,True,172.89714141417474,91.17775513758934,2.1360482270344874,0.06837393535603703,0.02939671152891025,7.084279790574288,6.186826052864796,7.088218679321442,8.144178849222161
JVASP-44544,LuBiO3,10,149.82629015616052,9.57458859457181,False,True,171.14139597911134,88.10102054616867,2.0973298719644755,0.0457494816882123,0.030527974862585124,6.472076423165601,5.1475411962358955,6.480676365497944,8.144307878015372
JVASP-151301,LaFeO3,10,115.88747381883337,6.956638835591906,True,True,176.00206788044343,90.45822016558644,2.146130963237718,0.04449157679862254,0.027953657765186827,6.90704487885759,5.866131752854082,6.898928161145583,8.155792066329077
JVASP-150876,LaFeO3,10,115.88350847166107,6.956876880577765,True,True,176.002953579305,90.45807946329973,2.146135377862467,0.0444880007291686,0.0279513030493835,6.906802422838392,5.85516328582017,6.890203111448148,8.1594386747789
JVASP-176830,NaUO3,20,283.7177237109088,7.234438431108073,True,True,164.6129989722257,86.99459395268941,1.9907320890214233,0.07931978068307248,0.075495142301304,5.025068424048857,3.0196387915604617,5.049487806592979,8.159906521734497
JVASP-150759,LaFeO3,10,115.89114746009379,6.956418316630619,True,True,176.00242618535515,90.45404884955036,2.1461147024281915,0.04449910633165669,0.02796260057980454,6.906869791898637,5.91674178887663,6.924649591328087,8.1607490683289
JVASP-45986,YBiO3,10,157.53751020093034,7.29165570567097,False,True,176.90076408303565,73.7898880747518,2.0816271225799543,0.11970672105238778,0.04712501985328316,5.896994423390525,4.276372588351652,5.8361106655952115,8.190517632864688
JVASP-151516,LaFeO3,10,115.88441941341306,6.956822194109592,True,True,176.0026395582896,90.4567634936844,2.146131020094138,0.044488632445374064,0.027955179411528308,6.906729125878847,5.870950716670983,6.9337756825583154,8.195240702857381
JVASP-154814,YVO3,20,304.23308105306177,4.1011302731192725,False,True,171.78076926327532,81.55302868028201,2.126427819791108,0.08458910323860351,0.08395433881723667,5.42708550281901,3.5120729870749696,5.418016019750009,8.216293095053512
JVASP-19353,CaBiO3,20,296.2911592261055,6.65931567136789,False,True,164.2978037986406,83.0647011843802,2.0189420182959963,0.02076161959413553,0.08306666969879836,4.823949999158756,2.8748286558364238,4.85539798906129,8.233862578274442
JVASP-52571,NaSbO3,20,254.30410694366688,5.034374588615392,True,True,179.0492325129348,86.55848818134466,2.1353502692937787,0.06723564075561915,0.08663845168901141,4.998557912464079,3.121711967490078,4.939290200638291,8.235405612614116
JVASP-11684,BaMnO3,15,198.48906092384144,6.030052789172264,True,True,175.95433933054994,87.90009741081965,2.1088115696255247,0.051591421302990076,0.05426071569652698,5.8876253080171095,4.116099254149588,5.87160098611277,8.276404050622247
JVASP-56629,VAgO3,20,253.0262524721119,5.428884858485595,False,True,149.98897438942674,66.86496942580352,2.074731802950412,0.12907657121089175,0.16786717692255376,3.472426633070847,1.456541105956278,3.457800399240417,8.28897849982621
JVASP-50197,GaBiO3,10,123.77747214892565,8.765743252955627,True,True,183.81476167164706,89.9923993280813,2.1406950697219664,0.054838600871474415,0.05217267267597775,6.282350442137387,4.771625966928147,6.31320203620788,8.295108591845135
JVASP-170295,TmScO3,20,241.65779963901693,7.1982082270799275,False,True,212.72448930457293,112.38961287862135,2.0917251438228077,0.0582799866376327,0.0386200819193467,6.338713250687721,4.792611501820105,6.257523243847763,8.30679953071749
JVASP-150654,BaNiO3,10,134.50341137157923,6.0251619600003945,True,True,150.56669280699828,70.69069543411848,2.026237552657287,0.023918967528509118,0.047026808657368926,6.086998029596056,4.437929072892983,6.134387649328719,8.326605094162394
JVASP-112425,VAgO3,20,252.7386371676216,5.435062902290509,False,True,149.71227662337523,66.6528925784322,2.074491294964947,0.12971324226617956,0.16897180150250585,3.4535561534656467,1.3627073014708213,3.3932358315895774,8.328423703738546
JVASP-9412,PrAlO3,10,109.29825073066257,6.559838622501272,True,True,177.93569745309028,90.94769424092478,2.141439953439797,0.05318149788482664,0.032505454604013585,7.066178550024378,5.9647523011726,7.0664306776212085,8.336321494093168
JVASP-57720,CeAlO3,10,108.67196645907305,6.573450157231107,True,True,173.7786715725905,90.13734358843332,2.130580357712016,0.06664156227115103,0.037009889424736736,7.024803685300437,5.90432523031748,7.011204455588845,8.350318484896903
JVASP-59138,SmScO3,20,256.71125683293286,6.2955180692916795,True,True,205.8641585545982,107.14235516160002,2.0990709787699147,0.05058019204406328,0.039468424305351094,6.392317460108724,4.962944209833582,6.406411454373299,8.364104313374996
JVASP-85361,FeBiO3,10,118.47394461327553,8.769114781749153,True,True,185.50987899739664,89.18878958553935,2.1389183699516194,0.0602587800221955,0.06196354506109257,6.120749220112016,4.416724666724348,6.137604221264011,8.37289101505422
JVASP-34705,CrBiO3,10,120.46109553517651,8.518344588822261,False,True,184.4442611924555,89.68632835813095,2.138422229408322,0.0554192508825168,0.05339782751282943,6.298570454624553,4.770506852801764,6.313310076658242,8.373557306899691
JVASP-59139,TbScO3,20,249.44241958792378,6.707049875486364,True,True,209.42759954697848,110.40465535960931,2.0901431596777917,0.05437460230863351,0.03642388429648915,6.471967133642896,5.009298280341653,6.502755609529898,8.384856161087361
JVASP-57258,ZnSiO3,20,228.55870455357302,4.11192663654435,False,True,157.5751689509131,75.34618157030532,2.0487891820617654,0.098351362262441,0.10668268140861936,4.727675671196247,2.6339231090569992,4.740499495442111,8.388931436815819
JVASP-88015,CaNbO3,20,251.74560920665732,4.775116369751436,False,True,186.96777165773324,91.93121258049646,2.128396140681159,0.06687896943527191,0.06723768086703938,5.635763146268417,3.821955487272035,5.6660137813687195,8.411974575432167
JVASP-134404,CaSnO3,5,111.58458241088478,3.077276059062523,True,False,74.44784988703086,28.423951222096548,2.180286028730867,0.20548249886351688,0.14451338616959067,3.512834076809715,1.4157165437320622,3.4666904823044797,8.41673259019847
JVASP-150741,NiPbO3,10,112.9211765000508,9.231736355590918,False,True,184.19796015517989,89.06523606823613,2.141783131043679,0.06758018577237579,0.06821900473923118,5.841023379041774,4.00237358658836,5.79404529986861,8.418337639948739
JVASP-50742,YbAlO3,10,117.18382104130582,7.029067018790161,True,False,167.20784420191285,87.7809233069747,2.039832632033321,0.04162566681361143,0.012106775121014532,7.328676962246499,6.3765293981825515,7.3337332082664695,8.42315820515545
JVASP-168028,LaAlO3,10,110.35365157872313,6.436846267674967,True,True,175.16885860070803,92.04489539306851,2.1330715293160214,0.0652465243176662,0.030627896592574703,7.342495593873864,6.364072852687581,7.3227470381070265,8.431526896482488
JVASP-43443,AgAuO3,20,267.31541109508066,8.767065504040758,True,True,158.8420647504304,64.14885488909098,2.123077671366296,0.14669756225106073,0.22554229798117398,2.4966222437058914,0.6965875888722801,2.529990168520289,8.443304002389942
JVASP-49975,DyAlO3,10,102.60299103821676,7.6868009408288405,True,True,176.89059564473996,92.70618013237612,2.0789900997157216,0.07204682941272342,0.04548885913074962,6.997625436235783,5.753873653634498,7.01137712875292,8.443476445407441
JVASP-19110,MgSiO3,20,205.92342638902318,3.2380843957630483,True,False,170.44308769592104,85.5615323009541,2.0797677803199695,0.07180045499500307,0.06661763077640157,6.03039829822682,4.247183049517045,6.00247574496132,8.460492238286255
JVASP-1139,LaAlO3,10,110.84476560437751,6.40832687421692,True,True,175.23904435652224,92.23128957191621,2.1328167318306717,0.062020408379948794,0.027377808499240902,7.393710537386685,6.4960723663361515,7.408976116344764,8.466052839748366
JVASP-136706,GePbO3,5,65.74932979600169,8.279751916460047,False,False,140.43250829947567,63.64770975166345,2.1125873590777067,0.050878853550600255,0.03655083943301757,6.416045271196137,4.858354340261734,6.396239464398226,8.467184648314914
JVASP-49808,LuAlO3,10,99.59322679110511,8.334830348754263,False,True,177.27233874517566,88.01038972575961,2.0961990492225353,0.054041860039142964,0.054273339671321204,6.057178350871309,4.4079827694181235,6.065273493950364,8.470913849475522
JVASP-151318,NiPbO3,10,112.91136508345652,9.232538545974556,False,True,184.1903467571405,89.06144679021136,2.141784505463696,0.06756786423343575,0.06820606253302133,5.840219841674957,4.0576756906300275,5.883276599382763,8.486787422583385
JVASP-165770,LaAgO3,10,136.53868205752113,7.169839333111455,False,True,166.76105926672793,79.98272242926242,2.086983109228259,0.08494445474133068,0.04986056428187933,6.347600410208241,4.7818751441927985,6.371852076742053,8.490236387936001
JVASP-47525,CoAgO3,20,225.14580306407603,6.336926820424571,False,True,163.21372378471938,75.44591971567706,2.0729087060814417,0.11435039285992167,0.15377586702344576,3.708884447562575,1.6610213055448195,3.7200833965711135,8.491552665483098
JVASP-163845,CeAlO3,10,108.5034078231107,6.58366192674415,True,True,174.55099104189867,90.46710968314578,2.1332451488020037,0.07268977499556996,0.04293751512477665,7.035614138598767,5.708837109962579,6.993037858650879,8.502005003422504
JVASP-37002,TlNiO3,10,109.5386943230468,9.431407376227963,False,True,188.5065351469315,95.12228904140767,2.1276715048336357,0.06610147347914701,0.053493847593832876,6.397414024625686,4.774028420494187,6.3754590574252274,8.502083991592173
JVASP-150735,NiPbO3,10,112.90016234447091,9.233454662633356,False,True,184.1799151853833,89.05306205774279,2.1417925792588073,0.06754507261209473,0.06819392938337987,5.838870063819339,3.971734902155738,5.8056093590173505,8.503759009511258
