material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,id_unverifiable
a27ac2512a,NaLa6IrBr12,20,769.5546288099621,4.3317413053916685,2007.48758928,10.81048914864752,7.622794495948058,0.0630134188087613,0.0412683933516899,0.2145324569827194,1.3431105532046634,0.4457704158881969,0.2867550444987518,0.4435488815113452,0.6842240785647055,False
a27b498885,Hf3TeI16,20,994.644208990732,4.496814928683546,2693.54152,3.3404635012653503,1.3832561147146882,0.0316763104448811,0.0569500831610472,0.3180667721256426,1.8905151618893128,0.0215766336729205,0.0125021817760859,0.0215391144164578,0.0365671710178708,False
a27df078a7,Tb3Sm3CoI10,17,677.8430311033447,5.526206255408599,2255.833945,8.961198013349703,6.257674722615839,0.0146421267414502,0.056224751472679,0.2167726995866235,1.3522883041573892,0.3281025066279071,0.1926689124614075,0.3271047504276039,0.5498119499698734,False
a27e3ea377,Tb2Sm4YCoI12,20,798.6907070111063,5.3847735561375,2589.983385,9.183260836206736,5.774752024951688,0.0086304100112732,0.0661505991570175,0.2400675460687649,1.453434250322344,0.2397191075794167,0.1311876136157057,0.2397745380350113,0.4377364652356903,False
a27fa4193c,TmSc3I20,24,1587.7070084477057,2.972255954373131,2841.891346,6.698306362926952,3.389856302968758,0.1074612633766815,0.0150018678459366,0.2834859235554172,1.674778739054197,0.1224953583085386,0.0764953014278179,0.1220311718489447,0.1876848922509219,False
a285bfd224,Ho3TmPd4F28,36,509.7505987171788,5.28166596516673,1621.3604596,45.11461131469176,22.147964290505925,0.0394144351013468,0.0647696131233411,0.2890560219124845,1.7068586913798962,0.6789096941318289,0.3504900077159423,0.6852879407840773,1.2684613949652364,False
a286059911,Pr4Zr3PdF28,36,603.9263923237518,4.05748253424334,1475.6778896,37.551372061155405,19.42652168372348,0.047902683571196,0.0543740365127744,0.2793788476787493,1.6517158363282574,0.710610092824055,0.4223340956992221,0.7180349840581687,1.233668293587553,False
a287cb2041,Ag(P2Au)3,10,198.734277126548,7.3914288083286435,884.610479,47.20888978120877,18.92293538087848,0.0456683565547225,0.1016850344407881,0.3232047776135982,1.9262759854691611,0.961300714536778,0.3324951839373672,0.9735911317461072,2.4662686418345365,False
a28828a5ff,Ni3Au(BrO3)8,36,565.2511703335234,4.101807580331735,1396.264369,17.071090329021715,14.738792980062245,0.0700815749225405,0.1171659699503971,0.1647839636813672,1.1604145318746768,0.7372345557718549,0.2441221503485563,0.7082465740521832,1.956285262781252,False
a28c9868c9,KI2Cl7O2,24,742.643434005045,2.5627825436737512,1146.15408,5.606007701040372,2.9973727702423685,0.0750518729192179,0.1319318762636705,0.2731027336472593,1.617402697295029,0.0900564327133935,0.025154176449039,0.0895715385017548,0.3161132653735783,False
a28eedcd5d,Tm3LuOsI4,18,772.360820019557,5.932224204389653,2759.23502,19.623201760254958,11.7909279368277,0.0177032785380205,0.0454856769783501,0.2496991446303139,1.4985569361938944,0.7006369990836958,0.4613466351634325,0.6979963000160574,1.0614452468337827,False
a2917712ca,PtPb2(SeO3)4,38,606.6286945940991,6.116915389246807,2234.6336,22.50765283414631,14.484186752159165,0.0420495886682389,0.0168134493345826,0.23506844969682,1.4308081001445694,0.4385981263894703,0.3485798360534886,0.4390198453054985,0.5439696459342072,False
a2936ad476,Y3Er4IrI12,20,779.2338958738744,5.648877898717179,2650.8241900000003,10.158488258553495,6.732020110301682,0.0172302480040716,0.0406728699288766,0.2286021832326979,1.4023074566576794,0.3071070506405505,0.211389790623467,0.3099177519337355,0.4518415757161803,False
a29d8d7ecd,K2SiSn3Se8,14,460.812513731422,3.942563673749564,1094.0920999999998,8.819150665368134,7.89232237355294,0.0530117777200672,0.0506501757467302,0.1553548377660708,1.1297947480016968,0.7291374977437944,0.4456445827990298,0.7220221896483249,1.1479584452348368,False
a2a7dfe08e,Pr12SiIrI17,31,1268.5989878862254,5.325575682863533,4068.57029,16.337511504549628,8.436956434976368,0.0624851400596063,0.0274131748413209,0.2797119792796458,1.653568261339751,0.2635502434561011,0.1841365471759362,0.2636816400062775,0.3669586889713179,False
a2a95ba870,Cs12NbV3S16,32,1171.932688203735,3.3349227939176496,2353.6363028,10.051527261350609,7.215639006134213,0.0061172505221813,0.0962694054173077,0.210372101626873,1.3263056305758494,0.3419860202992525,0.1306618813013481,0.3316695952180932,0.7644252371683622,False
a2aa9fba06,RbZnAsO4,28,489.0076764716673,3.936278329934328,1159.184,37.87634535183268,12.387171755454611,0.0551124605206842,0.0549984705404777,0.3525526362366303,2.152964377912258,0.2692098436130465,0.1479851170267345,0.2687480945050318,0.4929728013974104,False
a2ae5506b4,Cs2NbAuSe4,16,585.377449019578,4.944500029831799,1743.0477056,9.59440294966774,5.743504813772713,0.0570558253920307,0.0440596975267883,0.2504756083997828,1.502285529159436,0.2666421275344718,0.1664894756454208,0.267341371375224,0.4222666746226838,False
a2afa484e2,LuSiTe3,10,346.6791926002791,5.612283549974269,1171.705,21.240373366382155,11.356670934295048,0.0734098324922891,0.1258414911623847,0.2731019231259115,1.6173983366399751,0.8355936782415053,0.2488803117860504,0.8384770425939262,2.8977672220709207,False
a2b021b0d3,CsK4SiP3,36,1173.3015037434482,2.322772817215298,1641.2217516,17.13788761953989,8.85307092986418,0.0275545685961565,0.0431717264076609,0.2796527941699436,1.653238921275075,0.3599976745290191,0.2389659366703062,0.3600654079406375,0.5515071811032823,False
a2b0d6db9f,Cs3Zr2CuTe10,32,1307.1034462918035,4.880125738735234,3841.4207114,16.134738217697915,8.206704480149387,0.0173562453372814,0.0395985904483952,0.2825497817611769,1.6694785261480274,0.2544414912974519,0.1703841821034305,0.2537149910715598,0.3666309066235579,False
a2b422cadc,CaLaDy5OsBr12,20,683.9253214810651,5.197184310506968,2140.56147,14.04537494424805,8.02283773454817,0.0287806878837134,0.0278633705621539,0.26007764144489,1.5495716353356717,0.3454641199460326,0.2562256885045186,0.3430616264529972,0.4585481344103364,False
a2b69c5df2,Cs12Mn3PS16,32,1130.9359496047969,3.3824840051062868,2303.6933198,10.938630697842193,7.433963931067475,0.0160371799927823,0.086344675964332,0.2229568749317363,1.3781044476727748,0.3336606165953718,0.1441193704047741,0.3368241288713371,0.7451942045706225,False
a2b925e2b3,Cs6LaGdI12,20,1042.5039655656603,4.167565793031279,2616.4418214,10.834215004896258,4.915804925722467,0.0671833130888601,0.0454641368452936,0.3029392612380709,1.7910930573168682,0.1681396466611243,0.1002689491141532,0.1684254147118375,0.2775714981885434,False
a2bb5dd12b,KNaBO3,12,172.43158906199383,2.3285134708467474,241.79453856,38.3156194596409,14.5817316233605,0.022479840371501,0.033092792612048,0.3311369139843551,1.9836346901323991,0.8704098549233558,0.6210879212392797,0.8698113407253316,1.2244111666843325,False
a2c905293e,TbY2Er4IrI12,20,780.599808058476,5.787943067660862,2720.84369,9.765452459123924,7.008219858189387,0.0155768384834988,0.0307562554042036,0.210440649974378,1.3265800345520251,0.347110556433858,0.2590643007199874,0.3458658373275562,0.459735481361041,False
a2cc724062,KNb2Br11,28,1026.6917766159304,3.570681085216728,2207.71012,8.327589563174245,2.182508774568645,0.0359978476936816,0.1276520670640384,0.3794872179685845,2.4017861031185217,0.0209479175312112,0.0061110003844472,0.0201030042714819,0.071018678227442,False
a2d12b4846,Tb5DyPtBr10,17,582.2481691369768,5.564857521900072,1951.25075,15.697111223678396,9.070922079922422,0.0328569950582469,0.072037543638519,0.2577308293986815,1.5378094981859725,0.4527027913800131,0.217472076266547,0.4543017697217413,0.8665146838821178,False
a2d5fbff65,PrNd3V4F28,36,555.5634339665946,3.913567559271585,1309.3549396,30.68923627414158,15.956711923296638,0.017272385586716,0.131081455283008,0.2784291022371164,1.6464520944998622,0.5265598884523595,0.1511244132366523,0.5319558991879721,1.6971944216087231,False
a2d7279b2d,Rb3CrAsBr9,28,982.826458208781,3.725323165789977,2204.9142,12.25536738830191,5.80368088896675,0.040211483619896,0.019167320421279,0.2954999835814713,1.7451727789965863,0.1671341312920211,0.1307435445941787,0.1679202534957605,0.2123191142556825,False
a2d89f7aae,Cs3Nd2I9,28,1517.5739285427933,4.003352266116881,3658.6811714,9.407366528204353,4.147029591266571,0.1032813175872503,0.016268115045738,0.3078247841299606,1.8222855911979323,0.1043678342255313,0.0646745427175475,0.1035554997260524,0.1601529879569921,False
a2daaddeb7,LiLa2Pr4IrBr12,20,735.8825916150414,4.511807718048102,1999.44754,14.171605151523815,8.965427330012883,0.0217725384404438,0.0310516762684353,0.2387708319229925,1.4475144782199894,0.4958120219858635,0.3687265968256986,0.4967457019289477,0.6646301859398197,False
a2db1a8205,VPb2BrO4,32,614.9273386634131,6.580757799572695,2436.9724,45.02015826427144,23.72953791066905,0.0570389322833919,0.0232055087238853,0.2758403928560001,1.6322346760572108,0.8689629871330291,0.6332490570536004,0.8698422099973696,1.175586108079527,False
a2df50a1ba,DyHo4Er3(OsBr4)2,18,526.0274746004621,7.39845248262748,2343.69028,31.710143860166877,17.405408925386844,0.0733562413128779,0.0456728086450321,0.2680017915117951,1.5903103966949776,0.905165445400372,0.5469382013431575,0.9050376854419814,1.4689861783057503,False
a2dfb72e0b,LaBiPb2O7,22,338.8789661127134,8.568126177490468,1748.56334,103.8788127181434,33.87644653302499,0.0311590436518231,0.0277249629667504,0.3529297399559974,2.1561531728837267,0.926534661782902,0.6828019188029496,0.9270080737608752,1.2550203656191672,False
a2dfea626e,Zn7CoSi8(PbO4)8,56,826.778812444115,5.846703424724458,2911.060995,54.04413721074038,28.79016882067091,0.0619535010351194,0.020940290645383,0.2738075133461659,1.6212012658732349,0.7854478354027872,0.5763684852096767,0.7841970971442452,1.061822043395362,False
a2e257792a,Na10HfSiAs6,36,866.8467214182573,3.3944692095264912,1772.0055856,27.95087174722633,14.598275463855416,0.0286212135290848,0.0327820171072752,0.2775803444858811,1.641769797156047,0.5764699812290648,0.4091029167249028,0.5744406885540008,0.7963676284933219,False
a2e30acb76,Er12Ir2RuBr16,31,1097.7599240340314,5.70436112010264,3771.076,19.270065074285373,10.360159342620248,0.0295018047513499,0.0338314660431112,0.272038166546365,1.6116906991747768,0.3439975760583648,0.2474502912610076,0.3436615519688412,0.4784989302459967,False
a2f0ff450f,Fe(ReO4)3,32,620.7023925442066,4.314970784582452,1612.9176,10.27443878418684,8.911813165784626,0.0947655269753576,0.0273348413039051,0.1635793085182912,1.1564386280753225,0.3937626719656106,0.2585387795258986,0.3922381057941034,0.5677943180669233,False
a2f328650f,Dy5ErNiI10,17,645.4915157461855,5.936079704378736,2307.4971,9.977645434516248,6.453616703274262,0.0186397399899988,0.0680915534884319,0.2339559739803829,1.4258440972650102,0.3036486564732888,0.1605244466885794,0.3068533584677744,0.5786782970290497,False
a2f3b6ed31,Cs12K5Na(GaAs4)2,28,1087.8215929203027,3.895832310674461,2552.16549208,11.4641696141069,6.899784670679155,0.0657799239880341,0.0575017909639982,0.2493557241435282,1.4969122503590424,0.2793338090909644,0.1533259930406905,0.278056944114647,0.5009364820009172,False
a2f4a3a3ba,Pr5Nd(OsI3)2,14,520.7094659038079,6.348224219834238,1990.66707,23.003659756886847,12.502467983196606,0.0323886036250113,0.0388310609958814,0.2699311879622721,1.600475954544629,0.7547435202178153,0.5135202624527477,0.763284608151265,1.108509631524429,False
a2f73e4490,MnNi(MoO4)2,36,549.5707337095799,3.929547243900396,1300.519935,59.09878471945242,21.27101597495863,0.0576243559924529,0.0668831882193125,0.3393163794181478,2.0456929955301386,0.5448302278087875,0.2664386009349585,0.5418475629320215,1.136583443064501,False
a2f92e8d61,Rb2SrCeSe8,12,368.8022254861751,4.639177771416046,1030.3516,23.758447264522427,12.476776532516247,0.0517096157724619,0.0777501093069296,0.2765409977344326,1.6360638371070266,0.8840386038392274,0.3998366544925708,0.8676660483067273,1.7696136196048595,False
a2fe91cecc,Dy(NbBr3)6,25,794.746009013549,4.5093557542151474,2158.21028,13.152093620491556,6.496914715866724,0.1388813985522793,0.0600636721579123,0.2879283050642655,1.7002876334142387,0.1961759352061684,0.0849871877970463,0.1950975531658091,0.4255497465715021,False
a3009ba7cb,Tb7IrI12,20,801.7417747746174,5.85631710910291,2827.54809,9.038962480074966,7.566088571795666,0.0515938931753523,0.0451776995479971,0.1727751144030988,1.1872799899371849,0.4471466889204072,0.2919473696897365,0.4513877050273271,0.6849661392380265,False
a301f77a2f,KPrTiS4,14,391.07564585759536,3.0243390682531666,712.2658999999999,32.41334035504419,11.385101311913596,0.0349083991266052,0.1399497026603607,0.3427835882330006,2.072944957061123,0.5435331238600137,0.1391954883694942,0.5727606931131242,2.263151292245316,False
a3064c1f40,TbPr2Y3IrI10,17,694.7642651064637,5.183404363697995,2168.7199,11.024322805048518,6.6362566943783,0.0143978752353658,0.0238103148960612,0.2493180737193485,1.496732102169864,0.3240606107992812,0.2555825577928974,0.3216756366176625,0.4053297119675091,False
a3070d37c4,CsCdAsO4,28,590.5210125121127,4.321866948900875,1536.9426076,38.227268016009006,17.162055857569687,0.104198962480209,0.0492545830780475,0.3047456756439991,1.8025283252530129,0.6294518477442443,0.3361911215390823,0.6323283005699736,1.1738680437392457,False
a3072dae0e,Cs2Sn(PS3)2,22,712.1864640144967,2.9791337872131,1277.7168556,12.052067681536716,3.1504883605752063,0.0340577856263309,0.0909071536117319,0.3797728231015804,2.404674854566124,0.0446841206423033,0.0181636923269802,0.0446354770797234,0.1102334420474993,False
a310004500,KHoTa6Cl18,26,668.1965780896579,4.790960315746103,1927.8699,11.736860553604638,5.508533789309505,0.0328855331977044,0.0328561883546951,0.2970780899185958,1.754759442690711,0.1278452653247229,0.0903844041156819,0.1277900660775717,0.179455263350406,False
a3154abb9c,PrSm3(In2Br5)4,32,1091.5870785297975,4.7288678992767625,3108.61165,15.225959949978265,6.735694676473329,0.1335259613048175,0.0322441206339271,0.3072342497911601,1.818470160753385,0.1564238414800436,0.0879567483490535,0.1571982713333068,0.2842364641957482,False
a316c273aa,Pr12CoRuI17,31,1281.126407960169,5.195342573578333,4008.270985,16.483426376591954,7.443387014748794,0.0639885494681589,0.0314360967040297,0.3037552986344561,1.7962447769323393,0.1929222638832329,0.1299384162951964,0.1929634360493202,0.2847394368532765,False
a31b3373de,Er5Sc7Os3Br16,31,1050.3522100578523,4.743028359603542,3000.140384,17.956634223598535,9.155664490463469,0.0307635719973542,0.0710667489844375,0.2820964196870094,1.666920971859309,0.2925995020346426,0.1425601687376111,0.2883294148669899,0.5603393606484642,False
a31e5df3c3,Mo(IF8)3,28,490.2087378844257,3.159151741315417,932.6150868,9.615081554618008,5.7760120598595135,0.2459682333360812,0.1523436862807256,0.2497485963917964,1.4987939903490497,0.1818183594055799,0.0298500360614223,0.1870703135845043,0.8487554540722616,False
a31ff991c5,Rb6Ag2SnPb7,16,693.4187217389505,5.50222078783937,2297.6532,22.837448705979494,7.165698390109148,0.0235133150879309,0.0568465866459489,0.3579700670777677,2.1995222313530816,0.1881442054422245,0.1076208173203651,0.1901551173945789,0.3340621985661714,False
a3257d1f79,Sr3Eu(TmSe2)8,28,764.8078513575217,6.5779462569112255,3029.6576800000003,57.39122413939396,22.63065418338077,0.0398385745894339,0.0300825130933575,0.3257431861639213,1.9443412700833984,0.7327824783320411,0.5287711630526186,0.7377169241402175,1.019974508450848,False
a327557776,NaPrNd5FeBr12,20,717.7839359226731,4.395045168167278,1899.80041928,11.027439079777013,7.094575570217118,0.0204775625509894,0.0690534680959594,0.2351247791666804,1.4310601299007386,0.3563720685988829,0.1840870585232801,0.355974664837792,0.6656685642894568,False
a327e2e7ad,K10Rb2Al(GaSe4)3,28,934.1372580184224,3.102990420354846,1745.5891385999998,14.969031667354692,9.079379139242446,0.056211076747201,0.0422435024171452,0.2477318360666315,1.489171757668753,0.4524750710696158,0.2860778270421693,0.4522085708309749,0.6911467311164278,False
a32848ceb8,Sc2P4Se13,38,1259.7059468125087,3.2698818527227544,2480.5737440000003,11.584491270608416,6.6439439732269925,0.0670761472933139,0.0725817519791347,0.2592623769050886,1.5454701982176435,0.2126050563103619,0.09763591394941,0.2074271008935447,0.423000039958177,False
a328bc405d,Er4Zr3PdF28,36,544.7457099848342,4.819589260593621,1581.0832896,45.2268708579374,23.622941295443187,0.0544693609168832,0.0865594450651806,0.2775667203743192,1.6416948043144015,0.8530777041556292,0.3674400808489621,0.8670367810625557,1.9107725425339157,False
a32985ea1a,Er3Tm5ReOsBr8,18,510.0966448757745,7.689499012176973,2362.11705,25.50369685892461,15.941463846136664,0.0809653866549949,0.0439262488908753,0.2413571110234314,1.4593571841408683,0.8753276225800143,0.5254024636550619,0.8762472358285027,1.4585478743290428,False
a32ebc869f,RbHgAsS3,24,736.925791999773,4.120664309766991,1828.6976,15.541894689062389,10.06374342650841,0.0662995980722889,0.0298555269374579,0.2337137486272657,1.424766640001017,0.5259489172985501,0.361047853261748,0.5270187121471439,0.7426886491689129,False
a330b1afdc,Cs3K2ZrAs3,36,1444.5743799407685,3.645764071239024,3171.6070228,13.820618115678956,7.141738964830928,0.1664702835481226,0.0841806813796363,0.2795922540436811,1.6529021453169743,0.2232168367962056,0.0766101506004803,0.2218961354157963,0.5943998182974631,False
a3321e7822,K3Bi2SbTe6,12,451.2707396101672,5.234793091060298,1422.6156999999998,21.17638760470816,11.063431225130726,0.026673224900967,0.01493197658327,0.2775228620020548,1.6414534250430926,0.739348485342581,0.6205482634336118,0.7407403571182019,0.8811480811618374,False
a332b3b2fa,DyY7Te12,20,709.4582289703611,5.420863872810558,2316.04095,41.65442010231101,16.21757413841312,0.0200069776401044,0.0468837396466507,0.3276936008829378,1.9584057479806247,0.6594397733699732,0.413209161965168,0.6513040179944398,1.0484732673799884,False
a337974ac2,SmHo6FeBr12,20,652.5570873811453,5.482823699422279,2154.63492,15.528450955236204,8.211215533781603,0.03406667682667,0.0442392338453449,0.2752263752927457,1.6288900292006394,0.3172872227867695,0.2014742454313536,0.3182325381177702,0.4872488346087553,False
a34307641d,Pt5(Se4S)2,15,397.66434333800566,6.978605838422789,1671.23,21.13859814497159,13.930669840544605,0.0349580960535603,0.0379674478363193,0.2298389143374608,1.4076932014734025,0.8717723953258341,0.5979171922170663,0.8746387232836907,1.2420143112168942,False
a34a78b089,Rb8Ba4TiSnSb8,22,982.0655706414976,4.013615784646426,2373.7074,19.813040852063605,11.35336137705701,0.0134437627849402,0.0689404420383726,0.2594371447448628,1.546348038326529,0.6808716814051958,0.3372610135483709,0.6755588482671742,1.2811034679104896,False
a34b4f2675,DyHo6Er9(In3Co)2,24,641.917014312707,8.961311574629198,3464.18731,57.52605189332274,25.44142191364216,0.0086371797881312,0.0215302256608443,0.3072810106242009,1.8187718244238025,0.931503997365596,0.7536997991443037,0.940158127583914,1.1450398927085947,False
a34f878e87,HfZr5BeI12,19,671.3784399776947,5.358405230321504,2166.4758220000003,6.700516129688471,5.199973056864433,0.0082849701186916,0.0804782531252731,0.1917197409663521,1.2545820137788537,0.2475441366636683,0.1164854012486826,0.2487081595351287,0.5063440296415803,False
a3569391ab,KCd4In5Se12,22,685.50528281675,4.869792575085915,2010.3523,26.216388422854944,12.645094373876308,0.0351133532086965,0.0213188868133325,0.2922362081131688,1.725602416407768,0.5409050936506663,0.4255619495461414,0.5439747279141407,0.6916130868257458,False
a356cabe64,Ba6CuC2N7,32,682.9835919761797,4.909168855301482,2019.1526,45.510275676572846,19.03116076633971,0.0274083616415244,0.0404079069379325,0.3164928235107517,1.8797703615523664,0.5872388721635651,0.3943105945037408,0.5934626009376882,0.8843550510069973,False
a35a03f706,Cs4MnHg5Se8,18,616.6774264427244,5.9810402839085,2221.1898526,15.576873247380629,8.115280322913902,0.0392234154613785,0.0655443182391855,0.2780523162181334,1.6443709743901935,0.3205589447804979,0.1649924226821312,0.3202905204338259,0.5921136917926768,False
a35f405c7f,TbPr3Y2CoCl10,17,533.6688117670536,3.6496132942281343,1172.923195,20.915401241479007,11.16292815402519,0.0284045926345161,0.0342570126570737,0.2734462331586761,1.6192523641231362,0.6846115762494771,0.4806554781421413,0.6840403523991958,0.9484229748911492,False
a35f452fa7,LiLa6RuBr12,20,747.8925902709311,4.219200524925617,1900.29182,11.4340828013292,7.249298970187702,0.0529066723983868,0.0550876174349117,0.2383022019045235,1.4453839005904852,0.3755867740138966,0.2154317245102676,0.3702611835201186,0.6290165155728914,False
a366e3fafe,RbHoLu2Se5,36,1092.682188595236,6.049172508692945,3980.52848,45.84094601150471,22.546332200762407,0.0204631765415241,0.0379552619795484,0.2887194751404391,1.7048935724807588,0.8417372665405555,0.5810373896699201,0.8509581677129391,1.2225296526486704,False
a368fd5712,RbGa5(HgSe3)4,22,628.6841508473726,5.768485732589025,2183.9628,28.11383238636494,16.48336755783277,0.0370587166238468,0.0117377262475486,0.2547722835417002,1.5231723652335034,0.8758712606670718,0.7326022046307014,0.8762941693257412,1.04963228747449,False
a36da2d3eb,Cs4K3Rb2GaBi4,28,1315.137997594609,4.357345059774719,3450.9938152,13.494630802044068,8.03072396209986,0.033144249885788,0.0609843764366891,0.2517019231540762,1.5082027361634136,0.3494447967157811,0.1948610769462171,0.3447384982707614,0.6046454395559094,False
a3743dade2,Rb12CaHgSe8,22,882.5654528535243,3.570997910602531,1897.9616,13.713053003388897,8.21760404706499,0.0398951034965252,0.0331468400244591,0.2502590261783499,1.5012440990662232,0.448252835407048,0.3128933620191905,0.4477149413595945,0.6311961687324823,False
a378d9be1d,Na20AlV2InAs12,36,859.5652602052096,3.095838823795073,1602.5371242,28.911726998514258,15.639570943639756,0.0166842606809219,0.0050369532501081,0.2708482221339489,1.6053423478461757,0.6916739150327708,0.6388669929063436,0.6914680382092075,0.7485366881853974,False
a37a31b1de,Ir(Se2Br)3,20,579.041052030597,5.194560777744706,1811.378,10.640929981340996,11.015865183791831,0.0413445735913594,0.1262853931559524,0.1151766345149464,1.0110578337779916,0.8875749702060695,0.2724824792166175,0.8914956922790269,2.381291284563416,False
a37e4f7a5a,CuP(OF)2,24,429.9466525767149,2.541563657060665,658.0614736,13.678480835077616,6.110988886454094,0.0852159106618893,0.0205275999435974,0.3055741853815596,1.807811368344056,0.1821038136032683,0.1209460355458198,0.1818910658210246,0.2619364702342093,False
a391c11656,CsAlGeS4,28,864.8803301246737,2.770792084944087,1443.147962,15.589039479883992,10.517585993688018,0.0253815107317168,0.0312256236381064,0.2245970081090252,1.385072447750166,0.6439949103886621,0.4718932966332076,0.6453729315349035,0.8633204166237052,False
a397859702,Tb3ErV4F28,36,516.2340133849614,4.438179678384196,1379.7563396,36.53577397994414,19.40076029262096,0.0304867374188539,0.1557373331184699,0.2744238970509187,1.624534594097656,0.6608787926719256,0.1377903921856742,0.640667495740368,2.7287555215830106,False
a3a19a430d,TbNd4HoNiBr10,17,605.8892240534456,4.819614879638287,1758.5570699999998,12.178526165908892,7.095749292368977,0.0096220874280114,0.119022036029464,0.2560554657021101,1.5294948880492565,0.3438276597437605,0.1235535739617565,0.3550326026933537,1.0066271750785698,False
a3a22834f7,YTm3GePt3F28,36,504.3480586717624,5.878847086206345,1785.5557696,36.96116451507808,19.28516702543858,0.0394615060181422,0.0940537701979545,0.2777671644515998,1.642798662859919,0.5547003581975856,0.2112363479434617,0.5463383245003555,1.317890256286465,False
a3a7e967e6,Cs6DySe4Br,24,1048.1226148380465,4.295593115224455,2711.3534228,11.450543182407598,7.601910194446526,0.0409266373151067,0.0614915810209221,0.2282025459142801,1.4005736020164372,0.3893966771348323,0.2151504707103278,0.381230702211511,0.6741013536315864,False
a3aa892ba3,Al3FeBr12,16,671.4970752838684,2.7093923910914275,1095.6376158,1.9959564905575349,1.3321635141755104,0.051205976767243,0.0845898499419786,0.2270169034584282,1.3954481568516806,0.0467437212111788,0.020485733383756,0.0472881985463329,0.100647667209628,False
a3aef2633d,Cs4InGa3Sb16,24,913.1897526661091,5.098357303776421,2803.7688076,21.36198180617111,14.8723927154931,0.050982056498809,0.0535151519713077,0.2174637967255848,1.3551380436252214,0.9764206568891408,0.5808608684217121,0.9832110651843712,1.661486098282999,False
a3b2e6b00b,Cs2SbAs3S8,14,429.646033333636,3.3580406415471766,868.8557037999999,14.70584706708023,6.419989784863175,0.0374561350483311,0.1289269453996543,0.309448849411684,1.8328436967031203,0.285290195166497,0.0780970419243093,0.2872081418139675,1.0006857570723222,False
a3bc939ca4,SbAs4RuCl26,32,1075.1118874204144,2.230751335078978,1444.2944,2.450942086843364,1.0525388509659066,0.0765079765269873,0.020936646615905,0.3121666036506222,1.850728308038741,0.0135613705855316,0.009376546324923,0.0136376587382066,0.01943626736731,False
a3c0e7f293,Cs12BaTi2(In3As5)2,31,1194.2335079793554,4.541326542828705,3266.0504228,16.011867385049076,10.617352961738186,0.1424449413947104,0.0487157690514293,0.2284701271936016,1.4017341723771335,0.5048980999300832,0.2481069996371962,0.5016722110542908,0.9495258551137112,False
a3c70f351f,SmTa6InCl18,26,681.4013444019935,4.847134879332747,1989.01928,11.5138931706977,5.308616440500834,0.0363695640101178,0.0189964978353916,0.3001790332944083,1.773837525335755,0.1187925083667937,0.0928925855994384,0.118990397490668,0.1497469886227849,False
a3c91db8c6,Rb2Sn(AuSe2)2,18,638.1130146957393,5.201504506066304,1998.837476,7.816341100555866,7.249257846599431,0.0375507247137705,0.0253913291084578,0.1457819016843229,1.0998420175748094,0.4987094074710675,0.3929713244067397,0.5022448584180113,0.6406253592780303,False
a3d081941c,TbTm6CoI12,20,755.1526787272919,6.056592070015148,2754.317445,9.615246948366602,6.402050238058189,0.0243006708384807,0.0689937122250194,0.2275552577342699,1.39777199221355,0.2733954906232701,0.1454928225406088,0.2743389855989406,0.5214449450541033,False
a3d2000096,K5HfSb3,36,1409.1306251477274,3.484624011403368,2957.0460000000003,12.119369880059988,6.261627748069877,0.0309116635949612,0.0855395229098193,0.2796222549063784,1.6530690226046958,0.1858664846841311,0.0826771053159574,0.1893895998436265,0.4237154798295243,False
a3d324afb0,TaRu2Cl15,36,1149.516897651196,2.6431951871785824,1829.76576,5.225109808251815,1.6813301952160808,0.0899176994112842,0.0883992002628943,0.3546958142843238,2.171189718429281,0.0166874444645907,0.0064589896512525,0.0163963378513415,0.0401917354353147,False
a3d3b2de90,Ho2Er2OsI4,18,735.095010273397,6.15438909410536,2724.45304,19.13829773561269,13.551854732803283,0.0329954171539859,0.0545626924988108,0.213559058441087,1.339151049784311,0.9738126317167906,0.585542232350304,0.9737721987760776,1.59792630370229,False
a3d85407dd,Sr2Ga3FeBr16,22,834.1410390424414,3.4214818044827444,1718.7179999999998,4.880509897923916,2.0711092015579937,0.0362411898287691,0.0826323267492871,0.3141129104868572,1.863705729200391,0.0398870238606545,0.0173739312094481,0.038766656910632,0.0879966667947864,False
a3dbf4f3ba,Ba4Ho5Tm3Se16,28,814.4193160753347,6.410626193806938,3144.12223,53.41236656958687,22.738525026155283,0.0219469837534708,0.0056663860157684,0.3135938183643518,1.86023057944065,0.8291028775586831,0.7470673576074491,0.8265360224060442,0.9172131358650992,False
a3ea688901,Ta(NbCl6)5,36,1225.0085848887927,2.3166997980329604,1709.0697800000005,5.102187331741291,1.6774256133847454,0.0735707523451534,0.1065473248487792,0.3518523165430378,2.1470627308001684,0.0185790848702402,0.0062600815044264,0.0191126876869367,0.0554796816347536,False
a3ebeb2178,K5Rb11(ZrAs4)2,26,1029.5733126391422,3.092556934974756,1917.4581000000005,18.74086178697159,7.878226557500373,0.0712387003436474,0.0618764864255317,0.3156444593667366,1.874018839843069,0.279670805652807,0.1445548125189453,0.2792504934560139,0.5508266209153228,False
