material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,K_baseline_rf,G_baseline_rf,gamma_baseline_rf,Kappa_baseline_rf,K_baseline_xgb,G_baseline_xgb,gamma_baseline_xgb,Kappa_baseline_xgb,Kappa_baseline,Kappa_baseline_vs_r9_ratio
87c91d71a9,Rb8Tb2O7,34,887.8113171359226,4.165655110437261,2227.1778,59.81498530005242,22.691363393949885,2.104220305689916,0.2252131107834799,0.1295656257179122,0.6822896960413538,0.3242036336747286,0.687606198304073,1.4378148073898245,0.2795778827699733,False,True,"ternary oxide (A-B-O, other ratio)",24.541628432099856,10.094992826756215,2.234858782758322,0.1774251369406401,24.837172,9.3933115,2.126649,0.17775272733264105,0.1774251369406401,0.260043699868342
46f26452f5,Cs5(CoO2)2,22,604.1506393111457,4.652699661095389,1692.782499,68.65923799179576,19.75635351447317,2.140691188515573,0.3322129477416519,0.1529924239992794,0.6903193039593266,0.3080885196489927,0.6982482676722372,1.6322228645753942,0.1574288141779044,False,True,"ternary oxide (A-B-O, other ratio)",23.806614578749286,8.579860866115943,2.2448691707517012,0.17749777923850849,30.736748,9.21148,2.2082903,0.20549197617043113,0.17749777923850849,0.2571241716991976
c06f34537b,CsPtOF4,28,538.273804545171,5.182472451803218,1679.9298588,85.58202802507397,23.568814521823604,2.17387757954458,0.2664154959273313,0.1780478785743777,0.6242744381775384,0.2318891834359523,0.6251336361911993,1.669599725992589,0.2197770638635088,False,True,complex oxide (4 elements),36.58882181475181,11.270849031987899,2.3179360935756095,0.17846311511165835,33.103676,12.001099,2.3687296,0.18582225462386598,0.17846311511165835,0.2858728536645688
91c5558e97,Rb8Sm2O7,34,908.7601181799572,4.007023728515234,2192.9164,59.818515400504126,21.999273509389752,2.1030951401784743,0.2355777717240561,0.1340248585530651,0.6704000862833298,0.3190387542359291,0.6747778780551343,1.4494737046308832,0.3063867952064649,False,True,"ternary oxide (A-B-O, other ratio)",24.011430376519943,10.068976454477134,2.242277128671978,0.18019605829396898,24.77162,9.3933115,2.136314,0.18088521272384375,0.18019605829396898,0.26878883517597446
e9d9fdc65c,Cs3Os2O9,28,549.370932599158,5.580788309928917,1846.3419114,77.95945599453388,25.96902308854372,2.1091916058986238,0.277934747953514,0.2482818402387734,0.7450532545760908,0.1689543284480936,0.7474603923298969,3.187089975798444,0.7181493501733385,False,True,"ternary oxide (A-B-O, other ratio)",27.171851558142016,10.84689505172872,2.1896965420154206,0.18493743012273234,27.877363,18.421392,2.2165282,0.3938941918916896,0.18493743012273234,0.24822041778470622
23a64b7c80,Rb8Er2O7,34,871.1439697393248,4.308896446934408,2260.5124,59.65925148437967,22.00207155822597,2.0971010931556715,0.2761633730458758,0.175062682380508,0.6413683387558053,0.2231583178473526,0.6313778713035219,1.790726738173831,0.3006458048368323,False,True,"ternary oxide (A-B-O, other ratio)",23.989622136753606,10.281830746898137,2.190397757313551,0.18612841798834703,25.472015,9.709491,2.1208067,0.1835555973158181,0.18612841798834703,0.29020518591456945
be0bfba1fd,Rb2Ru(OF2)2,18,321.2226782099688,3.928748430108691,759.9960255999999,76.89549813425738,24.74691521975544,2.0823042692552707,0.3591298323478511,0.2353493831674506,1.1040181994971243,0.3011973331257603,1.1085350456703635,4.232464950347403,0.4702743112496009,False,True,complex oxide (4 elements),18.22331641068198,8.380318122695888,2.2314931159311655,0.18617693633101165,18.58828,10.32719,2.2409456,0.25120345968361985,0.18617693633101165,0.16863574931628345
b9939ad4e3,K4Co4Cl10O,38,1024.7526563515453,2.471658007935095,1525.31076,116.78310581582951,40.41984853369501,2.147752983111177,0.3327308225452385,0.3702307896306923,1.8954846039795767,0.2168371022823859,1.9363974025476016,19.34060877494848,0.1899210387603832,False,True,complex oxide (4 elements),22.93334937552853,8.51486418978655,2.123076398116831,0.18766017203777435,30.854202,7.9330745,1.9402316,0.20390469996443042,0.18766017203777435,0.09900379651925484
6574e134b5,Rb8Ho2O7,34,878.1630416336686,4.256842433892222,2251.19768,59.736674794428055,22.206738593985357,2.093532751154377,0.270088012989263,0.1705830819843951,0.6583031582392116,0.2531177859503104,0.6750517058451633,1.761802880406943,0.3018334776610902,False,True,"ternary oxide (A-B-O, other ratio)",23.989622136753606,10.281830746898137,2.190397757313551,0.18776457875489036,25.472015,9.709491,2.1208067,0.18516914171733115,0.18776457875489036,0.2852250918210865
8bb1b0b22a,Rb2Re2OF10,30,535.5314370708352,4.646960716532861,1498.666064,102.0719669136332,34.96359622576874,2.0763969475358546,0.2735419808483656,0.101743234650494,1.217985378581125,0.694358109150097,1.2148277631555218,2.145915325498784,0.0435425889482303,False,True,complex oxide (4 elements),38.64826592033723,11.125936795573505,2.2312291889486464,0.18803971276754966,29.541807,12.12193,2.2168257,0.2155280498462402,0.18803971276754966,0.15438585394728127
