material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,space_group,crystal_system,worse_model_Kappa_cal
de5b2b3816,Cs5Sb2Au,8,378.2705558680876,4.850810102600204,1105.0138285,5.813654771571005,4.771663946173973,0.0430315898435468,0.068750704831232,0.1777735693770104,1.2045307817868522,0.4709553332884309,0.2464480168598638,0.4592998360893059,0.8501847716829685,True,13.278084754943848,7.874445915222168,0.7404255788765243,True,True,R-3m,trigonal,0.7404255788765243
a07e2bf627,Er2RhBr5,8,291.2951322729915,4.7710285076998655,836.9435,24.0166086460056,10.370645305849411,0.0312745311121122,0.0569720752558766,0.3112608709461632,1.8447376023903657,0.7466989533766933,0.412851852006759,0.7395766468820286,1.3198671146730574,True,12.794508934020996,4.176864147186279,0.1407213556667875,True,True,P1,triclinic,0.7466989533766933
58b21591dd,Cs5AgSb2,8,383.8657256223661,4.3946807402105605,1015.9154595,5.4651793587031365,4.870059560852182,0.0499010017462805,0.1231882326727442,0.156483233342977,1.1333994381284014,0.5492905488044456,0.1715329472546752,0.5661965249381197,1.5718213793594271,True,14.140246391296388,7.929581165313721,0.7474391823125147,True,True,R-3m,trigonal,0.7474391823125147
9f332958d5,NaNdSnI6,9,406.35225774639423,4.280021653391435,1047.36858928,6.705950166258957,4.339860091949817,0.0133089653646193,0.0860372811087616,0.2338348528666883,1.4253051803591226,0.319407861671227,0.1361886087622478,0.316960203463096,0.6964713102294747,True,7.0490570068359375,6.32082986831665,0.7494055377266379,True,True,R3,trigonal,0.7494055377266379
4c3992ab8b,Rb3Cu3AsP,8,216.103381915924,4.248767824930841,552.9367619999999,25.73812465037761,10.671561828082275,0.0423670834185769,0.0323078365058011,0.3178622938903824,1.8891137794531483,0.715859508569852,0.5002374825188837,0.7199922816326312,1.022954549909654,True,28.45486068725586,11.338255882263184,0.751073742820688,True,True,R3m,trigonal,0.751073742820688
863fc75f1b,CsK2Cu3AsP,8,205.25484447495708,4.1068382074225385,507.63541390000006,26.55740724928319,11.043101873832502,0.0424153064513189,0.0409670440870167,0.3173996172925563,1.8859489030719447,0.7557749545977084,0.4940565000713333,0.7551615165342889,1.1604236138987674,True,28.119369506835938,8.623006820678711,0.3735727805041822,True,True,R3m,trigonal,0.7557749545977084
8175bee583,Rb2H2SeO,6,143.95019406423845,3.090488943906595,267.91088,17.626313923562982,8.256158994690571,0.0396464267219687,0.0378418868351876,0.2974283457949416,1.7568982855461444,0.7571416248071919,0.510341167358621,0.7504959716912157,1.1028229490105488,True,13.959616661071776,6.92937707901001,0.618445218616117,True,True,P1,triclinic,0.7571416248071919
79d4f4d82f,Rb4CdAs2Pt,8,272.47359073314567,4.870631422947189,799.2094,28.96564125502756,9.975351074570527,0.0183767678701618,0.0145492309482334,0.3455386059982261,2.0950187336438857,0.5332553062960492,0.4542523594192215,0.5290524190926418,0.625523914996265,True,25.75339126586914,10.937777519226074,0.7690920905687483,True,True,C2/m,monoclinic,0.7690920905687483
ebe89027cc,Rb4LiAgAs2,8,274.938454291412,3.663205776789973,606.5236,16.842086174789127,8.76826990396295,0.0425425090923345,0.022314793423204,0.2781851849645482,1.6451043938622547,0.790153368612137,0.5861059805989425,0.7844798735428298,1.0255007025037377,True,17.705480575561523,8.833935737609863,0.7649086917935654,True,True,C2/m,monoclinic,0.790153368612137
4809ac6683,Rb3Cu(AgP)2,8,230.6987265435152,4.30168600520357,597.633324,24.2958324043684,10.809728540557929,0.0185976396935205,0.0160679741054019,0.3062708451226385,1.812272461326326,0.7992901871052139,0.6705769723289736,0.7974323751269988,0.9506070756424204,True,25.377910614013672,9.16354274749756,0.4978649621263505,True,True,C2/m,monoclinic,0.7992901871052139
