material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate
c5ef6885c5,K3TeF,5,150.3415857810266,2.9147300642963785,263.8933032,27.71437409943261,13.381221470273228,0.069698992621129,0.0326094211272993,0.2920541966746283,1.7245210720055428,2.021650907073379,1.3251677690627297,2.0371433778210166,3.0463597720656237,False
4d0436e884,RbMgCuSe2,5,128.58657536095882,4.277545824656735,331.2388,25.6800019515635,14.316188335031326,0.0802934466559351,0.0485386209518309,0.2649389546815973,1.5743735332958686,2.0302150232268907,1.1264706909668567,2.0103519210496907,3.44950419359064,False
a1f6184f8c,TbYCCl2,5,120.1010778527892,4.572979857736474,330.7479,24.709277964575872,14.50403937586786,0.0467487457667585,0.0796963870909765,0.2545345905346554,1.522005521032063,2.059941100291052,0.9517594694464548,2.098107494288372,4.242180483378867,False
f0c415f15c,ErTmCI2,5,143.48687815142756,6.9669496632429855,602.0128500000001,17.611416834462165,13.63113486019333,0.067480187129506,0.0339886051342514,0.1923706651448393,1.25699000341453,2.0884694169741174,1.394818534009488,2.101476222590166,2.9666946961338208,False
11b48a5cc0,ErLuCI2,5,141.92526722412117,7.114191578811858,608.04564,19.40079224448108,14.262449398150531,0.0641497287959407,0.0275560614102539,0.2047716079746664,1.3041616112828232,2.10516261854094,1.5082788367272049,2.126600420694384,2.935266562691635,False
1910c7dec9,HoTmCI2,5,144.83488740486604,6.875408343531509,599.68417,17.481588399972747,13.59328505983054,0.0647662491995123,0.034129909769184,0.1912397093865475,1.2528104382232952,2.108655927240422,1.4558421155249084,2.1419694954898407,3.0424188184869125,False
36fb32eb73,TbHoCCl2,5,119.02711527295638,5.674853255018356,406.77237,26.9027463060726,16.048520372284873,0.0346398144302351,0.0768119287547084,0.2512031124755723,1.505791663135963,2.1800541132702995,1.023263998713417,2.175241612498628,4.290775900669646,False
d6062228e7,KMnAgTe2,5,153.85189676737096,4.933575545715195,457.104545,22.19050201082967,14.4230325635142,0.0599721482045044,0.0189303033436722,0.2328887944755956,1.4211061392413895,2.356722345188188,1.7567104086957688,2.3588841676374868,3.095107389259144,False
d943e1b7a7,HoErCI2,5,145.8696897900359,6.807563950218589,598.0089599999999,17.414923731826473,14.246948326488528,0.0564848474470784,0.0180155647282676,0.1786002431073795,1.2074178700024942,2.3819154565058054,1.8627678008264963,2.375191182741279,3.0122110338709738,False
1a9e555d34,CsMnCuSe2,5,130.4875983234755,5.20872802944494,409.3094969,29.50046650960831,16.824601913951575,0.0234975832015903,0.0280638950862408,0.2603924717047334,1.5511598907024216,2.4094598845694097,1.8310779970960132,2.41391519887301,3.1686464064834032,False
25279e52e1,RbCrCl2F,5,114.4378576090814,3.2992049867568194,227.3683032,29.01125887637597,15.530647665982707,0.0581652191117479,0.0479609396548018,0.272864990379665,1.6161243933507337,2.4120491600800555,1.419023022470312,2.4504769832978184,3.976712482754933,False
cf69edcc26,KLiHgSe2,5,135.79514588467435,4.946936163128735,404.5493,21.911118402924053,14.789886122590502,0.0403046251061656,0.0882306228426824,0.2244916024605546,1.384623084364816,2.4290895113463957,1.0180299838645468,2.382766681608552,5.199274685638998,False
23f73fcf6c,CsZrCuAs2,5,142.50905111436907,5.098039802946279,437.5186519,47.337005378159326,20.606490057183315,0.1426295293696329,0.0157940472730195,0.3099236926598498,1.8359488316577453,2.57283890525801,1.3868220172306265,2.5608917319756426,4.467146725375132,False
36014a84e5,RbMnCuTe2,5,148.82915858898008,5.1229180116164015,459.151845,25.766284034147542,16.12858481235406,0.0503128803056792,0.0213886656012802,0.2410516865554779,1.45795113488635,2.609392530611377,1.9564317726756604,2.601131472158136,3.442792058098341,False
ae39b05424,RbMnCuSe2,5,123.67066750118742,4.858891349954854,361.871845,31.817772444652203,17.82388417981423,0.0466285732339356,0.0308195240557725,0.2639787537788781,1.5694272330084729,2.6247526606103198,1.8519915491450023,2.614095559473485,3.680786976846275,False
3d6e48cf27,NaLiZnSe2,5,107.39571736468228,3.915870686417192,253.25976928,33.377679210609415,17.74815840283215,0.0203463786983015,0.0293917827575757,0.2741604386468853,1.62310856196487,2.630045317485268,1.9205486169548875,2.593244340162104,3.501211341060291,False
1c542486dd,RbLiMnSe2,5,131.53712385262594,3.853722110697695,305.266845,19.59337143472421,13.99376261034958,0.0226833470585928,0.0565645032364933,0.2115634784693513,1.3310865644211485,2.640235935843389,1.5216533743223697,2.7077887384140533,4.452788596520431,False
231a356565,KSnSb3,5,174.6582534932916,4.973189306958847,523.0883,29.18019091846765,17.14036689685273,0.0107408226407571,0.0512341430829719,0.2543912919516376,1.5213027128029315,2.877038170364489,1.7862893247576317,2.9097145867544096,4.659737222428962,False
5c0068afa7,DyHoGeBr2,5,156.25979231514071,5.949706001952818,559.87832,21.92687972057544,16.456897816804346,0.0251827788775149,0.0583609197458182,0.1998287201664246,1.2850591186526463,3.0014111293998043,1.7325739905510429,3.075832784990834,5.111110584936346,False
0209270b4c,NaMnCuS2,5,93.35030507113127,3.657333161051385,205.60381428,45.42807706460113,21.484610845181454,0.0388018840205986,0.0682566395815214,0.2957333282587643,1.746585159775922,3.0654989667180312,1.5508494456333637,3.0610422089634977,6.019469741961891,False
c390209c2b,NaLiMgSe2,5,115.02386895385604,3.062781201765577,212.15576928,30.482310999393125,17.27145189205989,0.0078332552625283,0.0432209215211397,0.2617038013925114,1.5578018499774695,3.1133398718544405,2.0507606474279645,3.0711068255667637,4.704163745299288,False
