material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,space_group,crystal_system,p95_p05_ratio,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,cross_model_ratio,both_models_clear_threshold
8676e5e44b,Rb3Ag2P2Au,8,241.46391726149065,5.027432523170469,731.053893,24.1614592008514,10.132630941068308,0.0358580427953283,0.0063656814713049,0.3160312666903536,1.876637765010688,0.6395967070094901,0.5432706306240171,0.6360099748651058,0.747315888652348,C2/m,monoclinic,1.375586763808598,23.705093383789062,8.3380765914917,0.3943378761219482,1.621950986041463,True
757d018561,Gd2(BrCl)3,8,311.7946012966441,3.518033823337272,660.571,10.99522333432909,5.845214370428702,0.0356388875499285,0.0502182785100994,0.2742049480169553,1.623349345257081,0.467487275757489,0.2818104103132344,0.4666390258647567,0.7557438657746839,P1,triclinic,2.68174573442716,8.286370277404785,4.094785690307617,0.25432892655305017,1.838120744240142,True
88350da99f,NaScSnBr6,9,304.63406806565246,3.630753910100604,666.0796812799999,9.39813745685861,5.812438111017882,0.0721635642551453,0.0480977049392269,0.2436205634142505,1.4698404663855602,0.4675548389353369,0.2736085322705509,0.4723619604469787,0.7682775974778574,R3,trigonal,2.807944588212496,9.829416275024414,3.37973952293396,0.11217640408440918,4.168031973850015,True
2c88caa301,NaSmSnI6,9,403.0063345456176,4.340764623600978,1053.48658928,7.520084313211991,4.477828494289123,0.029058109098623,0.0998233727332725,0.2515821247210948,1.5076231444981265,0.3059263490283372,0.1168841205175445,0.3127923788880067,0.7723786188855939,R3,trigonal,6.608071442601637,7.510549068450928,6.91629695892334,0.8679821910110493,2.837225998243944,True
79b9e92954,Rb4HgAs2Pd,8,276.2840639908813,4.800541342635889,798.7244,21.16758126316857,9.373752378043331,0.0326573015907977,0.0146893020908057,0.3070622312200842,1.8173611090153563,0.6456011455242426,0.5298037519470488,0.6477378459002356,0.7861201856932082,C2/m,monoclinic,1.48379505204368,19.73037338256836,8.920055389404297,0.6125917040324208,1.053884898007164,True
c0e352a557,K3Ag(PAu)2,8,222.6752486596606,5.078695460103578,681.043762,28.31934149427797,10.564171439115484,0.0148532153372078,0.0318939737620137,0.3341091616903248,2.0058322872389143,0.5808535427812347,0.4182493937942799,0.572706645448706,0.7993714579144532,C2/m,monoclinic,1.911231599555245,24.26788902282715,8.88055419921875,0.4383788772959007,1.3250034909623742,True
11c28343d0,K3Ag(AsAu)2,8,232.9124428467485,5.482120074076639,768.939438,25.442576529306407,10.251142906122857,0.0129305548442309,0.0309165620223936,0.3223964586713412,1.9205792833071649,0.589842894412612,0.4329819003175627,0.5913820985364229,0.8094567783519285,C2/m,monoclinic,1.8694933385396648,20.63518714904785,8.300293922424316,0.4289764765893732,1.3750005573784039,True
4212cc1a82,Zn2InBCl2O3,9,197.26837301062093,3.1595806395810184,375.3512,38.31014738170515,11.596109271031244,0.0530531114188737,0.0270115339434036,0.3625255828767723,2.239956479898038,0.5742912765375695,0.4039779806592783,0.572963746140573,0.8126275953490244,R32,trigonal,2.011564080851248,32.63093948364258,13.470681190490723,1.0104127402197198,1.7594081287662042,False
6159616c79,K2RbCu(SbAu)2,8,251.98343117704937,5.698023793122975,864.663538,22.012882615977382,7.561685281230741,0.0581765191680003,0.0939690174047275,0.3458902638125176,2.097863576992084,0.3161322546362415,0.1197848572385323,0.3250654777766689,0.8138553756023048,C2/m,monoclinic,6.79430935065225,18.070751190185547,6.058770179748535,0.22075290849131596,1.4320638255539795,True
28362a88b3,Cs2RuOF5,9,197.78041007368003,4.012154978785394,477.8723198,26.53454920792516,8.559582052870217,0.163187870506225,0.0586529219317951,0.3543681631628513,2.16838721282298,0.347092655709403,0.1458713376076358,0.3465101838732158,0.8152837935675749,I4mm,tetragonal,5.589060928203197,17.312646865844727,7.415807723999023,0.38137465473323007,1.0987690129995982,True
d1dd9d5ee2,K3Ag2Sb2Au,8,256.5474535700129,5.006701973097965,773.517869,24.712312161529148,10.513768191398423,0.033382128627083,0.0086805225760832,0.3136973301349075,1.860922740546196,0.701977839091968,0.6009380494546739,0.7010029831282112,0.8166437580725554,C2/m,monoclinic,1.3589483288895177,21.021987915039062,9.412370681762695,0.627849680055278,1.1180667306068603,True
c28fa6f94f,NaTbSnI6,9,396.6664493218378,4.445999255575559,1062.05193928,8.053510996840874,4.759679982359196,0.0565060479876748,0.0992091087948221,0.2531304496189759,1.5151399054782904,0.3271145133288379,0.1267226437488659,0.3229206893499,0.8228699889018536,R3,trigonal,6.49347239418857,7.459804534912109,5.249942779541016,0.4472968273873851,1.3674013507854716,True
18e6fdcbe4,VHg2F6,9,154.54959220641763,6.082519829346056,566.1119192,15.223743653856438,8.42978071987192,0.0937453990820866,0.0578845410381974,0.2662766242845418,1.5813038415626115,0.4513282018264097,0.2245920641653684,0.4538150293908365,0.8429476133558732,P-1,triclinic,3.7532386395238175,21.888595581054688,5.969928741455078,0.125583342742672,3.5938540253002262,True
de5b2b3816,Cs5Sb2Au,8,378.2705558680876,4.850810102600204,1105.0138285,5.813654771571005,4.771663946173973,0.0430315898435468,0.068750704831232,0.1777735693770104,1.2045307817868522,0.4709553332884309,0.2464480168598638,0.4592998360893059,0.8501847716829685,R-3m,trigonal,3.4497529439094805,13.278084754943848,7.874445915222168,0.7404255788765243,1.572177925465937,True
cb3cf94167,Rb3Li(SbAu)2,8,280.50493244042576,5.332560436717565,900.797538,19.67778753877538,8.035063661779715,0.0482495577465693,0.063890420365671,0.3202940465206043,1.9058868538221168,0.4479669350614015,0.2352410286059532,0.4472114524587366,0.8534498304246313,C2/m,monoclinic,3.6279803547969744,17.19968605041504,5.839437007904053,0.22688453129450922,1.9744269585303484,True
e857b83d63,Cs2PrBiTe4,8,339.7850586405593,5.503277029708769,1126.0989538,22.2822010199942,10.234937273676463,0.02671637381578,0.0033155879317724,0.3008290202289744,1.7778774722826751,0.7661404506378114,0.6865972595773069,0.7651983251778065,0.8569782837452824,P-3m1,trigonal,1.2481527879573362,20.741575241088867,13.04045295715332,1.5126829647555047,1.9744199167348455,False
ddfd779509,NbAg2OF5,9,145.04003876690055,4.804321503476135,419.634196,47.624110959537,8.342847384274924,0.0806009583204509,0.1817361022009627,0.4172419656898437,2.841021679367547,0.1416843815485321,0.0262012212467625,0.1343960914587737,0.8700388402702852,Cm,monoclinic,33.20604150761827,40.55490493774414,14.680231094360352,0.7294016701091176,5.148073924148589,True
19509b7273,KRbHf(AgTe2)2,9,320.43688185645186,5.33338842204514,1029.1925,16.914184355229686,9.043193746630855,0.0631693127502332,0.0188308376469334,0.2731099577541613,1.6174415642310858,0.6591945065326505,0.4851603776684252,0.6532276894436628,0.8771578765400712,P2,monoclinic,1.807975088063664,18.385269165039062,8.658661842346191,0.5419116920273165,1.2164242186149807,True
93e0a3048a,Er2SBr5,8,325.2398958231519,3.911401948697408,766.103,16.682389232838123,7.53980243866212,0.0630655399201438,0.0420516585275097,0.3036065514290365,1.7953039961106714,0.556694078209563,0.3497088677581724,0.5529871257520874,0.8961611969264512,P1,triclinic,2.562592143205693,11.834750175476074,3.4092025756835938,0.10351295625100213,5.3780135199662364,True
b68fb0482e,Li2Ti(AgS2)2,9,194.73988493860904,3.459774503548524,405.7454,31.33399911770198,9.52259197572752,0.0621721971629002,0.0780743517392091,0.3620242006638615,2.2354470447519943,0.4084591687523435,0.1867582899731499,0.4182469000543479,0.9077358946687988,I-42m,tetragonal,4.8604851479380295,29.390518188476562,11.382308959960938,0.696918042151849,1.7062122617558466,True
2c8d4b19df,Rb2IrOF5,9,173.81992324805017,4.529599646290612,474.144016,18.659174292854544,8.689897887988083,0.0895519869455482,0.0629786863740483,0.2984325541753442,1.7630530552841466,0.4765432878384605,0.2302435442583534,0.4685960466902926,0.9078474735634392,I4mm,tetragonal,3.942987745813863,14.676529884338379,9.177075386047363,0.6961178209184612,1.4607651365229857,True
6d7bbbcb8c,Rb2Li2ZrTe4,9,333.37531926444444,3.91725759754896,786.4416,13.486986398891622,7.89308930221192,0.0646370362340326,0.0169855247626913,0.2551469975964796,1.525014588527975,0.6955814942247902,0.5161169573604946,0.6919529414900931,0.9164273908607434,C222,orthorhombic,1.7756196106159756,12.71364688873291,8.379057884216309,0.8530602865164874,1.2263987664985303,True
bbac81b90d,Cs3Cu(AgP)2,8,256.6186770560756,4.788075912632662,739.9462797,17.240731783835326,8.363009417939152,0.048853291457138,0.0437741122821853,0.2912212469767942,1.7195858296039093,0.584933115208675,0.3626555654728299,0.5848817439310159,0.9170181282458588,C2/m,monoclinic,2.528620033861197,21.90608787536621,7.472195625305176,0.338192990240461,1.7295837941312076,True
5e5c060528,KAg(HgO2)2,8,139.99801260064197,7.260740170351605,612.1441000000001,38.79056659488402,12.809954909939334,0.068408458568704,0.059337332513346,0.3512564929568634,2.1420623137541885,0.4860363676802423,0.254021261733094,0.4779236864690872,0.9192332885697088,P-1,triclinic,3.618725780267829,40.85655212402344,15.887593269348145,0.8030791933018214,1.6523026808359287,True
d39a73b18d,Rb4NaBi2Au,8,343.1321987659056,4.741545156174964,979.78833828,15.43750585801531,7.333074746872424,0.1186201422312838,0.0390270786850995,0.2949577655046323,1.741897707394607,0.5202155986164347,0.2730789782677712,0.5155954049560005,0.920046816592011,C2/m,monoclinic,3.369160169076973,16.305675506591797,7.590076446533203,0.536290769374399,1.03090097798051,True
bf20f38dc1,NaCeSnBr6,9,337.92080163517227,3.740723777844864,761.23976928,11.06382500336228,6.06487971230372,0.1073526394492179,0.0653813155363714,0.2682586772819545,1.591658188432178,0.45125408167137,0.2053964949402375,0.4450157837995631,0.9207705334254356,R3,trigonal,4.482893117009345,9.283647537231445,6.838994979858398,0.7164561817498234,1.5877001690404418,True
c635459bbc,Rb4RuO4,9,199.8814525925061,4.211454699939388,506.9388,22.355555209291182,10.129351390776772,0.0759826776330405,0.026668370114323,0.3031760228964362,1.7925853735594353,0.6330332426705559,0.4203923061057146,0.6290951038160442,0.923704615509342,C2/m,monoclinic,2.197244340806421,28.236425399780273,10.899154663085938,0.5948949109348677,1.0641093595434437,True
de7281ffad,ErAuBr2,8,290.158547199644,5.997949901171493,1048.067138,27.791027153542508,11.132941276435975,0.0604292983039447,0.0220711681573571,0.3232979081014192,1.926934054266856,0.6824505698289581,0.4772725376421013,0.6737897054277222,0.941445665127256,Pm,monoclinic,1.97255360590898,18.185211181640625,8.197779655456543,0.48929911464325226,1.3947512869025576,True
9daac5bf43,Rb3Cu2P2Au,8,219.6283445134519,4.85705095913179,642.4094929999999,27.22359679574791,10.859440512495306,0.0378502907791063,0.0335571564383413,0.3239584986403735,1.9316121151492327,0.6627851978444085,0.4634755551652103,0.6604267675561791,0.9457863431265002,C2/m,monoclinic,2.0406391072542447,26.594818115234375,10.1708345413208,0.5738903949273093,1.1548985724501608,True
4809ac6683,Rb3Cu(AgP)2,8,230.6987265435152,4.30168600520357,597.633324,24.2958324043684,10.809728540557929,0.0185976396935205,0.0160679741054019,0.3062708451226385,1.812272461326326,0.7992901871052139,0.6705769723289736,0.7974323751269988,0.9506070756424204,C2/m,monoclinic,1.417595764347346,25.377910614013672,9.163542747497559,0.4978649621263505,1.6054357062836777,True
09880933a7,Rb3ReO4,8,179.17863011067334,4.69499279075754,506.608,25.13327503853318,9.356809942691331,0.0631053262593551,0.0705367814982036,0.3344057087166761,2.00806877363774,0.4673558394196682,0.2229408013390296,0.4619370214933814,0.951888525800707,I-42m,tetragonal,4.269691864761692,25.897165298461914,10.548142433166504,0.6167611693660698,1.3196821722221839,True
1f66734223,K3CuAgP2Au,8,210.0344424866271,4.329526606480819,547.623193,29.14118328578052,11.856417114498944,0.0146135450947237,0.0165636905680341,0.3208639042275992,1.909851579714236,0.8060591857361221,0.6713736982194516,0.7999894447247262,0.9541720445369956,P-1,triclinic,1.4212234513618165,27.193592071533203,9.75911808013916,0.52508031153436,1.5351159966000278,True
045269ad3b,Cs2Ni2PdSe4,9,258.15204895287485,5.181031841303144,805.4577038,20.64552505016774,8.381175126480827,0.0847382905554676,0.0827072638442708,0.3212149472899711,1.9123004361852096,0.4159792748072387,0.1683020349366243,0.4205408632755786,0.9660558867813276,C2/m,monoclinic,5.7400131088439,16.226667404174805,7.077875137329102,0.3486744533095931,1.1930305500124627,True
8871a9f1c7,Rb4Cu2SbAs,8,276.6082790292051,3.996009086578119,665.6448,18.11338337194537,8.765853410373193,0.0514886712050083,0.0279226742674486,0.2916397904979227,1.722062967450828,0.702792012760079,0.497347383337488,0.7037424664690679,0.9862189888477731,Amm2,orthorhombic,1.982958032732925,21.892353057861328,9.040628433227539,0.6222424535777887,1.1294504396463854,True
77e5bac279,K2Cd(IF)2,7,208.9342497433533,3.834058848894499,482.4133464,22.906887313500885,9.442279120964734,0.066165839789252,0.0232261414417461,0.3187962416830122,1.8955279710038284,0.704333282149617,0.4968843956286207,0.706214844774439,0.9957994507616628,C2/m,monoclinic,2.0040867846168773,17.425952911376953,8.91984748840332,0.812272745052621,1.1532505500429768,True
55e74d203d,K3Ag2As2Au,8,231.7762274308554,4.870657652185735,679.8410690000001,24.97374692817344,11.672940610184092,0.0093491487924554,0.0117198641726315,0.2977992212263477,1.7591674696003037,0.8893005773904431,0.7861991222696056,0.889761875602747,0.999207302195438,C2/m,monoclinic,1.270934136012412,21.788644790649414,9.311575889587402,0.5762182953593838,1.5433397109263802,True
d28a038d70,K3InI4,8,360.1126434690479,3.411021198366348,739.7307800000001,13.570363656666965,6.531438456118094,0.0243335581198294,0.0645054212167281,0.2926199591091205,1.727885759975917,0.5311722233664058,0.2841853227815962,0.5298752079477989,1.007891862372481,Pm,monoclinic,3.546600691785452,10.420769691467285,7.007655143737793,0.8224810939081348,1.548426400566474,True
c3b3e9a64e,NaAg(HgO2)2,8,124.4387605883574,7.9536339366917,596.03556928,53.656463653573006,14.214210938352585,0.1055295512015624,0.083735693494166,0.3782915970650454,2.3897551181679835,0.4088939913101401,0.1622648681662479,0.4105762749150876,1.0225426210709203,P-1,triclinic,6.301688299054838,45.07765197753906,19.36870002746582,1.1058187965863377,2.7044143961205593,False
4c3992ab8b,Rb3Cu3AsP,8,216.103381915924,4.248767824930841,552.9367619999999,25.73812465037761,10.671561828082275,0.0423670834185769,0.0323078365058011,0.3178622938903824,1.8891137794531483,0.715859508569852,0.5002374825188837,0.7199922816326312,1.022954549909654,R3m,trigonal,2.0449378258476223,28.45486068725586,11.338255882263184,0.751073742820688,1.049191543632894,True
39b7b87056,Er2AsBr5,8,333.13291498688415,4.0323515346142935,808.9595999999999,13.878714538676878,7.783820526057007,0.0626411563599888,0.0270194965280948,0.2637446527578095,1.5682248786779796,0.7239420039457052,0.5132641815017007,0.7266550514526197,1.02363786204141,P1,triclinic,1.9943683953290203,11.382813453674316,5.310211658477783,0.33775438115321554,2.1433978190716743,True
d3b2175275,Gd2BrCl5,8,295.4840267077056,3.212622758554251,571.669,10.78281339229205,6.150787935826068,0.0195045303618439,0.0662389126804376,0.260354106925716,1.5509662164138731,0.5566963134071764,0.2960541251950182,0.565708659501728,1.024787134699903,P1,triclinic,3.4614857469891698,8.431510925292969,3.9643466472625732,0.23645539144003475,2.35433969179914,True
ebe89027cc,Rb4LiAgAs2,8,274.938454291412,3.663205776789973,606.5236,16.842086174789127,8.76826990396295,0.0425425090923345,0.022314793423204,0.2781851849645482,1.6451043938622547,0.790153368612137,0.5861059805989425,0.7844798735428298,1.0255007025037377,C2/m,monoclinic,1.7496847608614694,17.705480575561523,8.833935737609863,0.7649086917935654,1.033003516745741,True
80db2bc5cb,CsK2Cu(AgAs)2,8,230.80375529355,4.60617734590462,640.2276519,22.0577521223996,9.959476635537907,0.0260694924852462,0.0378632358911951,0.3037740881734818,1.796363669914466,0.6939412955710592,0.468933224593356,0.6911749225104878,1.028196428019705,C2/m,monoclinic,2.192628660320079,23.504230499267578,7.318747520446777,0.29171586493660023,2.378826039241562,True
3bc26bf89a,CsRb4AgBi2,8,372.6390514462936,4.458858434491224,1000.6056519,10.449274123948408,6.358143741334306,0.0546889940941081,0.0672792444318031,0.247063486362497,1.4860033775941628,0.5716810190525186,0.2919899848097427,0.5820838566596735,1.047559355333051,R-3m,trigonal,3.5876550903471176,16.430540084838867,5.084178924560547,0.19999960656897775,2.8584107181998473,True
055fd62418,CsK2Cu2AgAs2,8,223.6411371647565,4.42460764064795,595.9054519,24.664771042315618,11.362382201152446,0.0291273084081557,0.0162227876589617,0.3003252909895875,1.774745329525366,0.8720465804053812,0.7182646720062767,0.8735640143150936,1.0531252651364724,C2/m,monoclinic,1.4662078008025283,24.587291717529297,8.695710182189941,0.4390026369231546,1.9864267479514683,True
7af53f2b98,NbAg(Te2Au)2,8,261.6471944980214,7.013545643493999,1105.107718,32.36090165797208,11.57517125481398,0.0526036454897347,0.0626777296655153,0.3402071024683796,2.0526387483234467,0.5713262299381057,0.296712966159526,0.5633749902216634,1.0566608851567991,P-42m,tetragonal,3.561222479871984,20.555103302001953,11.677817344665527,0.9427038886016533,1.650027320999739,True
8f544304b7,K4LiAgAsP,8,239.09369043762948,2.618996617841088,377.0977620000001,18.450510078931487,9.153438543165043,0.0323705923860507,0.0102348839085308,0.2871457335080011,1.6957506438385137,0.9054043366524268,0.769231375311834,0.907692699037356,1.060144910656356,Cm,monoclinic,1.3781872979720704,21.672935485839844,10.13802719116211,0.9926365659280596,1.096346158002908,True
1139527f20,TaAg3Te3Se,8,268.9260138492268,5.966695459683546,966.31248,29.25839234498765,10.531192403120896,0.0504803832131712,0.0678640095878927,0.3393106296674844,2.04564828244,0.5462198666503478,0.2798171701365953,0.5416602073230801,1.0624566009471388,R3m,trigonal,3.796967142611338,21.46780014038086,13.373038291931152,1.3832117595516038,2.532335134630027,False
ab12c3e3c5,Cs2VFeSe4,8,274.47112198274084,4.1650181529393775,688.4374038000001,12.74615233472668,6.324994613609636,0.0691590080881229,0.0910438877798412,0.2871015018812622,1.6954947678206371,0.4319170456537821,0.1745478527891223,0.4320709026465446,1.0653492093188226,C2,monoclinic,6.103479316963643,14.31142520904541,7.343809604644775,0.5593415951329401,1.2950208859811927,True
639f58958e,CsK2Li(AgAs)2,8,240.4750223192188,4.030057698467233,583.6226519,18.190900463382764,9.587182681873754,0.0187108936424159,0.0271659581837352,0.2758603490201504,1.632343556654276,0.8340306351284765,0.6396749158019788,0.8306498692455858,1.0895182693366738,C2/m,monoclinic,1.7032374451805938,21.084766387939453,8.292366027832031,0.492801932641675,1.692425658027837,True
8175bee583,Rb2H2SeO,6,143.95019406423845,3.090488943906595,267.91088,17.626313923562982,8.256158994690571,0.0396464267219687,0.0378418868351876,0.2974283457949416,1.7568982855461444,0.7571416248071919,0.510341167358621,0.7504959716912157,1.1028229490105488,P1,triclinic,2.160952358044018,13.959616661071777,6.92937707901001,0.618445218616117,1.2242662761649823,True
ed99e65d29,Er2Pd(SeBr2)2,9,278.2941318893831,5.480395689383246,918.474,23.02103896309363,11.425519375524985,0.054608206880486,0.0241082982212763,0.2870720655906891,1.6953245145510851,0.81648613561694,0.5916139726462961,0.8179889892934508,1.107844455971095,C2/m,monoclinic,1.8725799375827683,14.006821632385254,7.471946716308594,0.46491653973159847,1.7561993730924406,True
c19de2f1bb,MnVCl4,6,150.96893239006852,2.724411446793232,247.691545,9.343028082352433,6.091709106392753,0.0121332872318967,0.0462580531228717,0.2321995545374618,1.4180584906631806,0.7230140293969445,0.463616976965758,0.7238609148364067,1.10802845803453,P2/m,monoclinic,2.389965236575811,6.64702033996582,5.674027442932129,0.8269918305355246,1.1438115955029344,True
f1af70f3ba,Zn3PBrCl2,7,183.24932339271345,3.4253967608274354,378.01076200000006,19.509149676356643,9.465763697179105,0.0341957569429524,0.0271260749726338,0.2911755456690281,1.7193156821371924,0.8509010347266758,0.6341154512609832,0.848951152740853,1.1248291333623937,Pm,monoclinic,1.773855425105305,21.370132446289062,13.559762001037598,1.907971395010829,2.2422953047926457,False
2103477c87,Gd2ICl5,8,311.88105762316854,3.2939635177340545,618.66947,10.601648457478689,6.445417149598175,0.0483424161283407,0.0560458639421675,0.2472409387276287,1.486843624086064,0.639241351924087,0.3714693960551323,0.6381563925498028,1.129669766851073,P1,triclinic,3.0410843500103866,8.119575500488281,4.648900032043457,0.3691826864408817,1.7315041452423328,True
e4f9941a4e,K3RbLiAgAs2,8,254.67874080734308,3.0476082632287373,467.41510000000005,16.598102460188013,8.91186453612081,0.0267079818535228,0.023424869298019,0.2722931615579935,1.613056081451772,0.8928321245870734,0.6984949193643395,0.8915028896392727,1.140572896191703,P1,triclinic,1.632900776471894,20.55339813232422,8.600878715515137,0.6524321672316578,1.3684673586458183,True
5516ca1e85,Rb2Hg(BrF)2,7,200.8987772324469,4.7058294528963,569.3304064,22.16106315642645,9.098128143773089,0.0370669287149608,0.0686094660133207,0.3194369634368105,1.8999482923892903,0.5909372301993917,0.2914598207169537,0.5829581021788937,1.1437025058448966,I4/mmm,tetragonal,3.924048615111117,19.008136749267578,8.119551658630371,0.5198839494210541,1.1366714261085824,True
863fc75f1b,CsK2Cu3AsP,8,205.25484447495708,4.1068382074225385,507.63541390000006,26.55740724928319,11.043101873832502,0.0424153064513189,0.0409670440870167,0.3173996172925563,1.8859489030719447,0.7557749545977084,0.4940565000713333,0.7551615165342889,1.1604236138987674,R3m,trigonal,2.348767021041565,28.119369506835938,8.623006820678711,0.3735727805041822,2.0230996315569287,True
fa02cd6824,RbCu(AuSe)2,6,183.5408912687681,6.340913594884401,700.866938,10.1005462293856,7.288851408238443,0.0855672615118662,0.0422330773370825,0.2091477901905269,1.3214184729420513,0.7273190863992021,0.4421968875150814,0.7236429739246283,1.163013752665338,C2/m,monoclinic,2.630081272622419,13.096104621887207,6.451484680175781,0.4172940385395889,1.7429414734622453,True
e0994c37f9,NbAg2Te4Au,8,267.9984661177384,6.295271920180615,1016.009349,33.03028457218941,10.96537192213692,0.0325626723996789,0.0800027483353358,0.3505485919787818,2.1361457950676,0.5162941122674175,0.2430431448205512,0.5234928491750046,1.1666271210435286,P-42m,tetragonal,4.800082396501648,26.217405319213867,15.21998119354248,1.5246786521389581,2.9531203550685508,False
9929ca07be,CsK2Cu(AgP)2,8,218.56254162646164,4.196367859608962,552.3319759,24.91859064244757,11.715726280937798,0.0303295901135924,0.0183082807783151,0.2967701521826548,1.7528823622352696,0.9505270634300136,0.7696998792048966,0.9482523195635442,1.1736988622751654,C2/m,monoclinic,1.5248785844784094,26.93755340576172,7.8444108963012695,0.30921512496436837,3.073999253883668,True
46146298a1,CsK2Ag3AsP,8,237.73500441410832,4.474497452873435,640.6020139,21.69406137538688,10.58917414896708,0.034497810813337,0.0332992646943176,0.2900954656357554,1.7129502496525968,0.8459009509542725,0.5841285158263937,0.8461669534071237,1.1917600470774128,R3m,trigonal,2.04023603502968,25.342796325683594,7.3314313888549805,0.2762244837395496,3.062367750687399,True
0ee58daf7a,Cs2Hg(ClF)2,7,204.3296061798123,4.675359117763103,575.3037102000001,17.705548300130484,8.80694756913916,0.0552883933730227,0.0512346013048636,0.2866657791178877,1.6929773341025744,0.6954872011833663,0.4081596044927086,0.6929245663459924,1.196250975432127,I4/mmm,tetragonal,2.930841176502309,16.979713439941406,8.100457191467285,0.5874535689658715,1.1839015675871585,True
b9d06f4526,K4NaSb2Au,8,296.6713711922446,3.469554820240265,619.8695382799999,16.245409827312862,8.080103796605515,0.0155035819940465,0.0548524624877641,0.2866783194985713,1.6930497067708552,0.7029198236458354,0.3988731414470584,0.7135670916376926,1.1966623123969446,C2/m,monoclinic,3.000107523047588,16.70758819580078,7.34820032119751,0.53582012620718,1.311857821805754,True
1f5c00f236,TaAg2Te4Au,8,271.801424643476,6.745069755405345,1104.050849,29.99741847406719,10.761543789582367,0.0561253000496893,0.0793230412126874,0.3397845459857797,2.0493389837214764,0.5306411994691864,0.2413787111239507,0.5423760238435611,1.2005819390416537,P-42m,tetragonal,4.9738518092639135,19.959592819213867,14.84927749633789,1.8018462848229184,3.3956019371005306,False
8f3701b860,Ta2RuSe6,9,203.8673989892538,7.629810990161162,936.72576,22.845361100827304,13.490893847439391,0.0262955825961427,0.0223296175840459,0.2532965193368885,1.515949479458944,0.9537174689486604,0.7559985565720929,0.9524424919169188,1.2011998290406891,Cm,monoclinic,1.5888916964170705,19.747459411621094,11.692875862121582,0.7715878186156107,1.2360452639854116,True
b52c3705f5,Cs2Te(OF2)2,9,189.0866464945939,4.403271261803082,501.4033166,23.98186377479653,10.815774330108134,0.0765609610805967,0.0551235233236908,0.3039705922339317,1.7976078101663655,0.6672588542316138,0.3619427425309266,0.6577134949939079,1.2026028153717463,C2/m,monoclinic,3.32263276495726,22.718795776367188,7.906653881072998,0.3150778718291801,2.1177585412706135,True
801c8bda45,K3ReO4,8,156.46169181111577,3.900298344563921,367.4995,28.540615183358607,12.829768759655494,0.0509145460523153,0.0116378361517348,0.3045267893836756,1.8011366204283887,0.964069013668834,0.7648537887188033,0.9652899911117572,1.2066825129288832,C2,monoclinic,1.5776642944400936,28.94615936279297,12.80935001373291,0.945888413962406,1.0192206601096507,True
0ab69c328b,TaAg(Te2Au)2,8,263.36192153157094,7.522996794746721,1193.149218,28.70224730761845,11.679877410982543,0.0771869416682049,0.056994003930596,0.3208362633269673,1.9096589695000687,0.644844739515009,0.3363998074103597,0.6387035577989535,1.211309300936349,P-42m,tetragonal,3.60080259932707,18.40222930908203,12.504910469055176,1.201079734734287,1.8625874743703812,False
0af99d013d,Rb4NaAgBi2,8,351.45933061364343,4.208240793329444,890.68996928,14.487301430500365,7.487324678862915,0.1015518360852392,0.0565697834451529,0.279565123059523,1.6527512537616107,0.626628245800912,0.3267999028034173,0.6346235200038576,1.217534209950598,C2/m,monoclinic,3.725625985522375,15.875662803649902,6.704313278198242,0.429596255489008,1.4586445710231417,True
86e0df8e39,CsCuMoS4,7,203.35620784415823,3.4348996653850508,420.6514519,21.856253931827133,9.007299264111278,0.09171019536527,0.0490474990413618,0.3188299475166634,1.895760100801668,0.6869274896889223,0.3775092914293469,0.6831550131705999,1.2197718681179457,I-4,tetragonal,3.231104229248442,23.083478927612305,12.58326530456543,1.5190946775741252,2.211433812704239,False
ea1ef1cad3,K2RbCu(AgP)2,8,212.08419354056505,3.953131710013993,504.894324,28.094158471665217,12.099852690066566,0.0324526389223687,0.0264605381605057,0.3116897631346323,1.847570574427896,0.9274582210835536,0.6942934704819468,0.9292266100705764,1.2406741672045385,C2/m,monoclinic,1.7869592902023397,28.661090850830078,7.0693039894104,0.22458590774831874,4.129636762974932,True
76149ff4ec,FePb2(BrO)2,7,160.96815805876523,6.829691616073913,662.0518,48.63300814836816,15.51726477266477,0.0432797006048257,0.0478722643658094,0.3558020552213583,2.1806953980991977,0.7700989574657394,0.4647791518167485,0.7779392724239534,1.2522006641001813,C2/m,monoclinic,2.6941842361162847,29.805828094482422,14.906896591186523,1.176943516394365,1.5283016617338108,False
953d09d290,K4LiSb2Au,8,281.1903252345104,3.565798278136352,603.8207689999999,17.15621545373999,8.480962453392037,0.0501103732399663,0.0530302231861411,0.2877977199246153,1.6995292580700707,0.7277706794803296,0.4304158640500726,0.7197819690064235,1.2538752231497787,C2/m,monoclinic,2.913171488037692,15.586604118347168,8.783595085144043,0.8763064261389015,1.2040969097087493,True
