Material,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio,Gruneisen parameter,Kappa_Slack (W m-1 K-1),Kappa_cal (W m-1 K-1)
mp-19173,165.41432,60.145985,12,152.34509186172403,7.781722175009807,713.92911,5618.03264564954,2780.132270293711,3120.6600523669963,173.95897880746065,0.33784909464930607,2.034333333284682,4.079976945026739,3.6413325183084675
mp-18490,123.99626,63.574085,28,360.59674922870437,6.203763392521741,1347.18716,5800.932593399228,3201.1973377926943,3567.217818598328,149.210334254899,0.28106232708418505,1.6611098418540529,4.319212638834085,3.649725731501334
mp-541568,70.88238,51.208675,40,557.6955733985552,4.108905738857282,1379.98472,5819.626046753197,3530.276175823069,3901.1084939645625,141.1016762861364,0.20888262281265335,1.3203634323241773,4.998805408045685,3.659228281984591
mp-11576,41.901226,21.397018,2,50.8545536900334,12.323894119506173,377.4233,2390.5986898760934,1317.6578423870235,1468.4527227593098,118.00304933017938,0.28181255492515234,1.6653226713946043,4.3375769940375974,3.669426154246825
mp-755820,111.99758,46.91545,12,198.89204159018246,5.885700234114579,704.9631999999999,5445.813197162205,2823.3120285491536,3160.1358477362596,161.17950865509073,0.31621396772195537,1.8778767743626454,4.169913178590623,3.6759825931577566
mp-15782,35.044685,18.466085,4,113.40497475232543,3.5747751277074085,244.13594999999998,4085.44691195109,2272.8096070911124,2531.076052238434,155.68174935824828,0.2758972642030078,1.6325449947704964,4.3957292765559774,3.6844346834347363
mp-19848,67.81146,34.34104,8,195.77454802782933,7.599330507109143,895.9473,3866.34476194215,2125.7836627433776,2369.51433803128,121.49278137564238,0.2833604480771986,1.6740668241697827,4.3529336707521376,3.690985418161032
mp-568703,81.36841,34.263504,5,99.85998997222389,8.34450814390608,501.81444999999997,3902.0446669597877,2026.3549238693397,2267.8530860952933,145.5328233222189,0.31536987478165807,1.8721632322965012,4.1958008258141,3.6961460385369422
mp-631421,64.45315,24.387188,3,75.73870122865605,5.4662160752940405,249.3191,4211.86025505643,2112.2118035578073,2369.091470967553,166.70645704513242,0.33200299511362563,1.9900621255547837,4.168498742685508,3.712507535807163
mp-11913,108.47724,56.95965,20,270.28679731434806,7.286558919008661,1186.03693856,5030.9130181141745,2795.9049849782587,3113.8665581638834,143.3842988335627,0.2765653636128187,1.636197256481103,4.4353508849782015,3.7216273050237287
mp-186,43.65515,39.736523,54,1056.600449099852,2.319427843906393,1475.85115424,6454.783542842554,4139.08644310385,4546.462115583413,132.89639183638332,0.15082542999490792,1.1154841336649512,5.88721699608839,3.722803039037965
mp-753555,139.46751,57.398624,14,216.9637992954387,7.871034104833727,1028.4187200000001,5238.536771269462,2700.441945284396,3023.71884129555,149.8150777443788,0.3190464060122172,1.8972519086328659,4.214851835140326,3.7241170569958957
mp-8514,118.63779,56.58939,18,277.6697912663871,7.322571954623858,1224.456,5148.374059122654,2779.941657729981,3102.8704002535255,141.60023329129052,0.29422176516441007,1.7374674212805252,4.336103329326427,3.732861863117625
mp-756762,137.78029,65.241806,20,279.3881455218205,8.935618849125603,1503.43104,5015.407672539758,2702.0953467700892,3016.471819996346,137.37461589561775,0.2955155613719176,1.7452670123979368,4.341618295794371,3.743835982347723
mp-7116,72.0654,43.40767,20,352.56365196589627,4.992891357582265,1060.08467,5101.515401217923,2948.541024040812,3273.1292905910686,137.94115524115477,0.24918900685277506,1.4961147949924483,4.690112618708399,3.7471677517425435
mp-975640,71.3599,39.14619,11,243.75258215037786,7.8461560944801025,1151.74695,3968.2715436666153,2233.6559597307287,2485.1250966448447,118.44272497827735,0.2681150096733811,1.5909041995210487,4.53463705797991,3.7519118677222427
mp-570844,104.278534,53.707577,16,285.8497993541225,9.280645221177258,1597.596,4353.412417447155,2405.629237509513,2680.4055189000405,121.14283974905088,0.28021317409114416,1.656361242279314,4.4675420925713665,3.770152305707989
mp-7275,46.86132,29.346785,12,308.94080296646695,4.160162538229148,773.992,4546.422199797308,2655.9819099105785,2945.546683218717,129.72311343857552,0.24095227643839884,1.4574939265889049,4.809281642620516,3.7792080220926403
mp-556258,74.92352,45.352234,30,371.1028638130272,2.587478710663949,578.2584568799999,7233.691628335586,4186.594988641858,4646.913968904495,192.5202456909505,0.24815770346435637,1.4911959040420693,4.750770717792679,3.787919723906971
mp-21279,45.379654,23.29259,4,100.77519047741866,5.933587972855395,360.099,3589.1493604965326,1981.2997771473565,2207.782074773254,141.24774963802594,0.28085339089562916,1.6599394983698759,4.489083749584595,3.7920557947248152
mp-10556,76.05319,44.12972,16,244.25935620551635,5.770565908107078,848.8296,4834.87463684277,2765.3899303952176,3072.600639757295,146.34085596099095,0.2568961555630452,1.533658622942251,4.698304909054272,3.8096665068886852
mp-973314,110.665695,39.380684,4,80.45849476808586,11.127969190461519,539.18614,3829.275057241938,1881.1943672928608,2112.484771762793,145.6843261264665,0.3409408740172946,2.058389148600142,4.27786049495117,3.8206670277610777
mp-972539,38.543186,22.287523,4,132.03451935669764,7.776572916988765,618.339,2962.7067056729966,1692.9213441277427,1881.1466978798624,109.98582377051537,0.25759868403447084,1.5371512039909663,4.71093462589633,3.8249237605894573
mp-554601,60.39339,29.412518,5,67.41888160621583,5.074038620046998,206.0090096,4430.724569329546,2407.627057681395,2686.0543934999464,196.48564736094298,0.290501850654409,1.715340983156113,4.501911105641562,3.8564390573335516
mp-12323,116.69612,60.611492,20,260.74835768653963,7.793892462312838,1223.84633856,5034.066259655333,2788.6902820624714,3106.6160642911864,144.77389763495714,0.27862851191561105,1.6475551389217258,4.5851404221705705,3.8598853930789163
mp-961676,145.39725,41.630875,3,62.20083929624744,11.912311609978072,446.214,4106.74210670933,1869.4323117180238,2107.3434357232095,158.34819386714355,0.3693106776900295,2.302477045111095,4.36109873433492,3.8626678181945913
mp-4481,94.199036,49.81127,28,386.1265013733575,2.962860655545289,688.9564,7362.6844280487585,4100.229832728416,4565.777425670112,186.67295836816322,0.2752255795834855,1.6288857016592386,4.618710338809743,3.8671428173674975
mp-690525,76.39149,36.87422,10,112.07515000916223,3.406176891307204,229.89389,6071.375064249324,3290.2419309924912,3671.472343968282,226.71505577319257,0.29210070265912036,1.7247972677959185,4.516619831406941,3.877410052830275
mp-1513,118.070564,54.737392,17,229.35780210797793,5.697252610260922,786.9187549999999,5790.886498327568,3099.6261368502433,3461.8744268593596,168.37722518531663,0.2992266272970752,1.7679437297118312,4.481180422109483,3.881994055596618
mp-976286,126.44906,42.489952,4,77.15692070739755,11.57861851225756,538.00032,3976.6608836575033,1915.6437546852094,2153.4684354484566,150.59946365103997,0.34891104859947003,2.1225605023200753,4.349416740857501,3.8864415021666807
mp-753456,135.56305,56.886246,14,214.7049123843052,7.242914354281749,936.49666,5402.658322183519,2802.508649020269,3136.736046069148,155.9578327071419,0.3159320581825206,1.8759655111736764,4.422340651025783,3.8975811013911366
mp-772395,59.833088,34.11499,12,140.60189749114846,3.0205366431854426,255.7562128,5904.903918887216,3360.706386632455,3735.6252083680656,213.88292453542888,0.2604444211577713,1.5514222018771375,4.780053804296985,3.9014765882284936
mp-984049,61.939934,27.3768,4,94.07080793886935,6.3518974969111355,359.83985000000007,3936.7625181808494,2076.0585873455916,2321.092821538479,151.94418852180868,0.30738342461197354,1.8194327922660982,4.465870509400113,3.9042948784239124
mp-8710,130.65292,56.58352,13,172.9400116315935,7.618115660895822,793.4032,5201.309696909646,2725.3431699433304,3048.3380950017045,162.89503569972823,0.3107753167520134,1.84153860028679,4.454222460881383,3.9073615480910733
mp-866216,97.478806,36.06579,4,77.95574828059426,8.699113340253607,408.389,4090.6589025013755,2036.1521149217072,2284.7840173530403,159.23516450633196,0.33531714830348835,2.014967691668565,4.385588852029089,3.9109839069850585
mp-559347,32.83613,38.06983,48,651.8078430128619,2.449122480454502,961.3488,5842.345554455751,3942.6227804437517,4303.18049201902,147.76091739049016,0.08188975955696434,0.9250448730134321,7.4605697280962415,3.9111640026848176
mp-557722,62.168194,36.24454,12,235.85583730685303,5.265432942275918,747.8794800000001,4580.920882091196,2623.6400996266925,2914.769795810106,140.45329359184643,0.25592805015794456,1.5288653168690736,4.85615840473573,3.9305091200598596
mp-773517,171.1585,75.028496,32,337.78270434041355,4.617675533126325,939.316008,7663.555574811927,4030.894328379212,4507.452799556573,192.6912209186294,0.308764669001155,1.8283841352351173,4.502544086579639,3.941923511318858
mp-755082,92.63817,45.028065,13,181.73637908475803,4.940402258613256,540.6984,5559.08913434867,3018.981731767914,3368.2567540492837,177.0385223030869,0.29085414369837,1.7174176814316344,4.614323656901535,3.954632557333521
mp-7557,171.81334,65.715164,16,292.1149997087813,8.299851946536903,1460.0748,5590.850863432886,2813.828511768941,3155.362117812417,141.5819202312777,0.33038481500061945,1.9780800070082136,4.4554792830124,3.9651134182625474
mp-775802,175.81721,81.83457,40,522.8943459064773,5.753315313853273,1811.6864,7037.363679502682,3771.458376701185,4211.852414141244,155.64853590849418,0.29853171602550443,1.7636626375245228,4.582690889933403,3.9665940341551424
mp-1399,131.73528,52.2854,8,137.65589310234202,10.805918256010296,895.7924304,4317.694123450079,2199.6793617448557,2464.839261306002,142.12382173026134,0.3247382384397062,1.937157207590224,4.504098596516049,3.9956984502488337
mp-19045,64.49589,34.953228,9,181.78568363756204,5.866713986908812,642.2520450000001,4351.709951682016,2440.878639821098,2716.456188396916,142.7664046938013,0.27048835934870324,1.6034299908412692,4.824852907630164,4.0082241137949834
mp-981207,61.807224,37.89836,9,198.10181132950902,10.107490443897733,1205.820569,3333.821874302315,1936.3708922106473,2148.5972582689396,109.73253495163364,0.24544360505856253,1.4783658808991011,5.05484644153417,4.008621401500705
mp-768411,147.84056,75.73531,32,405.5085959876285,7.093811755719092,1732.3300000000002,5922.480939328684,3267.45325868198,3641.1201057116023,146.4574697407693,0.28122015182032983,1.6619947288031707,4.773536475318774,4.034599183959744
mp-542992,113.97614,59.59753,18,276.51224381389073,8.810780870830243,1467.1674,4685.6019985885,2600.7998514265464,2896.8543538632775,132.38285677369083,0.27735861097143005,1.640549935051163,4.806523835170713,4.0381659246760755
mp-1018042,69.86465,27.534853,2,56.17577029069562,13.213462309192664,447.00931,2840.043805093157,1443.5541043642013,1617.7971655224844,125.76243428543138,0.3258234431706388,1.9449168294614634,4.580307146599908,4.066042680874151
mp-864963,106.15185,40.136497,4,81.1290124570945,11.886988662572502,580.763,3664.982428896616,1837.5273476785965,2061.0294626862374,141.74312843717848,0.332107964926558,1.99084339758313,4.576299375453441,4.075887655656952
mp-10333,81.22537,42.186657,14,282.675278618022,5.052615050316819,860.1118720000001,5216.179920842039,2889.544918370443,3218.9712696285105,146.02628428551117,0.2786350844380951,1.6475915144516637,4.852580371060579,4.08506498792371
mp-1013711,27.01001,17.318941,5,234.54083393706426,3.666542484460992,517.876362,3696.5693781555638,2173.3631892395824,2408.9016079442404,116.2936808770862,0.23585474682021645,1.4343321179004276,5.256467076660579,4.086950941490912
mp-13503,84.46687,43.6228,12,199.250534322228,5.859546608811165,703.095648,4933.718288346031,2728.5050195067333,3039.969223918414,154.95748735900838,0.27970019304314914,1.6535026678928504,4.883074651378796,4.117556917341063
mp-763203,90.556114,51.81578,24,231.65753796771585,3.3208468732010834,463.2828128,6933.486001837881,3950.0864228126834,4390.38263911335,212.8286566794048,0.2597295821382191,1.547818606404445,5.063809365882688,4.127670150114111
mp-19087,89.29009,45.22031,12,138.28572210613643,4.858353958798252,404.59209783999995,5548.783126524722,3050.8593925092546,3400.6505911550985,195.78501161776322,0.28335193404583203,1.6740185346792968,4.88442803932133,4.141603233371655
mp-18649,157.0371,68.987305,18,264.50095959372106,8.681864862877413,1382.90127,5355.632319210342,2818.8896690630804,3152.011130881234,146.19141469815023,0.308403582991048,1.8260374046460683,4.75674046227772,4.162947658007455
mp-775907,155.68591,72.19029,30,419.47074373873636,5.363418069496583,1354.8594,6853.736817528767,3668.7538548105504,4097.4971109257085,162.96511257935015,0.29919177782986195,1.767728649353823,4.848750300451601,4.200239585173469
mp-561531,113.789276,55.172596,22,296.4601333182819,3.8758048836167713,691.957,6952.629210083313,3772.9474523454114,4209.684466349714,187.96225874697976,0.29129771169490914,1.7200379714300897,4.899542550301483,4.201600856301055
mp-21542,138.54507,81.64142,46,637.8923282678847,7.096452030592245,2726.086,5904.4503420440205,3391.8343579612188,3767.2307970116512,130.2915683336,0.2537344058007355,1.5180872562143937,5.215848554855964,4.204095156710113
mp-466,79.70209,49.812103,21,280.38575846858174,4.989061896375649,842.414328,5411.812582933388,3159.78835267798,3504.455424516968,159.40860709945395,0.241386620461195,1.4594931405051463,5.357662814254216,4.213894931018999
mp-13840,142.56625,67.42097,20,277.3133822227154,7.613599693585657,1271.486544,5525.606018715549,2975.791298458656,3322.1063399088275,151.67003876503517,0.2957434436241566,1.7466464259042316,4.920744995825004,4.244455267352233
mp-572,58.2201,23.601824,2,54.841131626168696,7.956464404373577,262.771,3357.4535759611595,1722.3155390012414,1929.0984220078956,151.1687865175618,0.3214347074859896,1.9138360055397088,4.804713470562712,4.252873035906829
mp-555812,89.07697,52.911095,22,349.86493805598604,5.608396238255877,1181.6531385600001,5334.960828608543,3071.524817093532,3410.8104861986535,144.11217053091121,0.25208924691738177,1.5100789228638898,5.297045281055839,4.256065212783158
mp-849219,131.02428,58.19219,18,199.9957405492995,4.23145761419218,509.6378128,7021.44637108329,3708.4066131896434,4145.672952216476,211.056144157907,0.306569800841897,1.8141921311218798,4.874302733200876,4.257741045612061
mp-770530,67.46773,44.052795,25,246.55932867232343,2.3642318699553777,351.04469,7306.222308874783,4316.598966492218,4782.247253664956,227.05692769265545,0.23188236882728228,1.4166592203869761,5.5408272145293935,4.271732994169277
mp-560329,139.90132,65.86562,22,310.00816316170807,6.156428967098417,1149.3516,6081.884998173535,3270.8826797581496,3651.901914991502,160.64650128496535,0.2965308418971816,1.7514257674255675,4.9571746338644544,4.280131643728617
mp-977433,65.54104,30.520857,4,75.78572503991089,7.063703696634804,322.382,3878.0967187006695,2078.6536120234477,2321.3539449733644,163.31350674187055,0.2984481748407262,1.7631490591386596,4.951161297952562,4.285091159307775
mp-977388,55.200287,30.32807,6,150.59631303515758,6.791072432585949,615.89064,3752.7134543256025,2113.2613167896448,2351.090652951739,131.5652328660082,0.26781322576423683,1.58932216166386,5.200700036541537,4.300766993482195
mp-774415,128.1444,54.000145,14,147.3595367361021,3.9858302852097025,353.71049999999997,7086.185693585624,3680.7647530018226,4119.369686634051,232.1923444415734,0.31525078117475214,1.8713593145250882,4.888307318891391,4.3057432027534
mp-774908,146.42206,57.57191,14,160.41622265217555,4.383048152314061,423.42395999999997,7135.821735471043,3624.242102435792,4061.896120076613,222.56451735387915,0.32618508621557196,1.9475137017082476,4.859667584456658,4.3149767989277015
mp-1002133,59.801006,27.327084,4,111.81057976745181,6.196832644004442,417.25694,3940.8184588624486,2099.9635612372426,2346.1241095338255,144.98838966692156,0.3017191371315651,1.7834332770930055,4.978708081666995,4.325690461534141
mp-765943,87.6053,50.253963,22,228.82645990599246,3.261194564498266,449.4008128,6885.433240548692,3925.5164801932324,4362.809692442526,212.36065963279043,0.2592200783251784,1.5452578501771668,5.3208027332454115,4.333090651182147
