material_id,formula,n_atoms,K_alignn,G_alignn,Kappa_alignn,alignn_prediction_reliable,Kappa_r9_gamma,K_r9_pred,G_r9_pred
46fc862017,RbLa5PrIrBr12,20,13.582982063293457,7.163268566131592,0.314629001827593,True,2.0141031389528243,82.51893353938938,35.6033043541492
c41a3cc78d,K(CrS)3,14,37.363059997558594,23.592817306518555,2.4261038211292436,True,4.168213925698013,147.06196573611564,54.28858321025041
bc72a0a0e1,La4Sm2RuBr10,17,11.97322940826416,7.775931358337402,0.45583940099871095,True,2.250079949565798,86.70193152078903,37.33714368038663
f010e250ba,TbNd5PtBr10,17,11.011566162109375,10.009631156921387,0.8478261759206074,True,2.0846419724778364,93.74881777304408,36.62057118447061
e7257d44cc,NaNd3Sm3FeBr12,20,10.26425552368164,8.08678150177002,0.5072729843343625,True,2.122618241653392,114.09346808478246,37.361181094706936
2cd27192d8,Cs2Cu(BrCl)2,14,13.781092643737793,6.628968238830566,0.33171476023690016,True,2.7092730985479188,96.26991013451074,36.09578518477563
99f7c81ace,Y4Br5N2Cl,12,9.0217924118042,8.968151092529297,1.0219433195096872,True,4.714667803369903,136.5788735439635,52.31531487909421
c5e12ac0e9,La3Pr3OsBr10,17,13.909005165100098,8.705049514770508,0.5204753768388674,True,2.390209448269576,90.00887705154791,39.09635449216599
200ec45bbf,Pr3SmDy2RuBr10,17,13.888840675354004,9.297223091125488,0.5803550274821251,True,2.182422286365897,95.8555167881756,37.63056175179658
a4397e0c4a,La2AsIrBr2,6,31.88935661315918,17.441009521484375,2.072357644349143,True,5.084565316547965,112.5107454704208,45.65503060442458
280564219a,Pr2Nd4RuBr10,17,10.354497909545898,9.6515474319458,0.8505531083738742,True,2.144573260728625,87.89415014464764,36.43742821112111
92f121bceb,Tb3Dy2ErCoBr10,17,15.090060234069824,9.746413230895996,0.5589503678794754,True,1.873221560194768,111.42744000893518,34.9259285572885
46455716b7,GeB12Se,14,162.5082244873047,125.75420379638672,28.461078226996115,True,10.114316524393749,146.21494198686844,93.23527432175962
d38e9d792b,TbPr2Sm3CoBr10,17,12.541367530822754,9.244856834411621,0.63103016527609,True,2.3225636200116773,109.4844138918341,38.01747196933443
35216ca2d1,PrNb(FeSi)2,12,123.15705108642578,53.81049346923828,4.477001012943403,True,5.185716754199486,216.04704189317096,71.87535111594751
cbd9398163,Nd3Dy3PtBr10,17,14.140759468078613,9.489279747009277,0.5799808255346447,True,2.1187496008658275,102.96894189060676,37.78791425025202
a2b422cadc,CaLaDy5OsBr12,20,14.619142532348633,7.440961837768555,0.2746446397948789,True,1.762120707602994,108.46674040771576,34.93128159848966
0dcf0e2381,CeMnFe2CoP12,17,159.52804565429688,125.8951416015625,24.07557350883221,True,6.736670936474787,216.7106772388897,95.74819596418423
f6f78db7f1,Sm6TmCoBr12,20,13.22870922088623,9.762267112731934,0.6015123616441904,True,2.069388920263565,111.44801841569738,38.04835589312967
b6db3114a6,AsPtCl9,22,1.912571668624878,0.6447634100914001,0.005336593159872667,True,2.7385889240701737,115.0494732623578,43.68955696156876
3bc56c387b,La2Ho4RuBr10,17,14.39931583404541,7.751796245574951,0.3485548648420323,True,2.2459944096764537,102.59712257708482,38.36123881597501
